,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
49,308217,Numenius,phaeopus,alboaxillaris,birds,Eurasian Whimbrel,Gary Allport,Mozambique,"Maputo, Cidade de Maputo",-25.9346,32.6313,0,call,male,,field recording,//xeno-canto.org/308217,https://xeno-canto.org/308217/download,XC308217-alboaxillaris male abbreviated bubbling.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/XMZZQLHWHS/ffts/XC308217-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XMZZQLHWHS/ffts/XC308217-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XMZZQLHWHS/ffts/XC308217-large.png', 'full': '//xeno-canto.org/sounds/uploaded/XMZZQLHWHS/ffts/XC308217-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/XMZZQLHWHS/wave/XC308217-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XMZZQLHWHS/wave/XC308217-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XMZZQLHWHS/wave/XC308217-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:11,07:30,2016-03-20,2016-03-23,[],"This is the only recording so far of one of two Steppe Whimbrels N p alboaxillaris found in Maputo Bay, Mozambique in February 2016.  There are many photos available of these birds.  This bird is thought to be a male and this snatch of bubbling call was recorded immediately before a dispute with an adjacent Whimbrel over a low tide feeding territory.  The call is abbreviated and atypical for this bird - it normally does a longer bubbling call which is as yet unrecorded.",yes,yes,no,,,no,,,48000
50,701493,Gallinago,nigripennis,,birds,African Snipe,Olivier Hamerlynck,Mozambique,"First Wetland Zone 4, Macaneta, Incomati Delta, Marracuene District, Maputo Province",-25.7331,32.703,0,song,,,field recording,//xeno-canto.org/701493,https://xeno-canto.org/701493/download,XC701493-220210_0637.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WHNSPGMWOJ/ffts/XC701493-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WHNSPGMWOJ/ffts/XC701493-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WHNSPGMWOJ/ffts/XC701493-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WHNSPGMWOJ/ffts/XC701493-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WHNSPGMWOJ/wave/XC701493-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WHNSPGMWOJ/wave/XC701493-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WHNSPGMWOJ/wave/XC701493-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:41,06:30,2022-02-10,2022-02-10,['Macronyx croceus'],"The male African Snipes (about 4) are displaying regularly over this wet grassland now but this is the clucking sound of a bird on the ground, suspected to be a female. The recording is about 40 seconds, in fact 2 sections of 20 seconds each which seems to be the ""average"" duration of the clucking call.",yes,yes,no,,,no,,,44100
51,415839,Gallinago,nigripennis,,birds,African Snipe,Gary Allport,Mozambique,"Marracuene, Maputo",-25.7331,32.709,10,call,,,field recording,//xeno-canto.org/415839,https://xeno-canto.org/415839/download,XC415839-DR0000_0193.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/XMZZQLHWHS/ffts/XC415839-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XMZZQLHWHS/ffts/XC415839-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XMZZQLHWHS/ffts/XC415839-large.png', 'full': '//xeno-canto.org/sounds/uploaded/XMZZQLHWHS/ffts/XC415839-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/XMZZQLHWHS/wave/XC415839-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XMZZQLHWHS/wave/XC415839-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XMZZQLHWHS/wave/XC415839-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:45,05:30,2018-05-17,2018-05-18,[],"Unknown call thought to be a bird subsewuntly identified by Lynette Rudman, Gregory Davies and Etienne Marais as the 'clucking' call of African Snipe only given on the ground. ",no,no,no,,,no,,,48000
52,649458,Sternula,saundersi,,birds,Saunders's Tern,Niall Perrins,Mozambique,"San Sebastien Sanctuary, Vilankulo, Inhambane Province",-22.1343,35.5389,0,call,male,,field recording,//xeno-canto.org/649458,https://xeno-canto.org/649458/download,XC649458-2021-05-13 09_25-tern-saunders.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC649458-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC649458-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC649458-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC649458-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/wave/XC649458-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/wave/XC649458-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/wave/XC649458-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,1:39,09:25,2021-05-13,2021-05-18,[],Male offering fish to females,yes,yes,no,,,no,,,44100
53,524531,Bostrychia,hagedash,,birds,Hadada Ibis,Lynette Rudman,Mozambique,"Cheringoma, Sofala",-18.0009,35.1527,50,call,uncertain,adult,field recording,//xeno-canto.org/524531,https://xeno-canto.org/524531/download,XC524531-hadedas pingwe.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC524531-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC524531-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC524531-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC524531-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/wave/XC524531-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/wave/XC524531-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/wave/XC524531-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:05,17:00,2019-12-15,2020-02-05,[],Two birds heard calling while flying off near a large dam in mid summer.,yes,yes,no,,,no,,,44100
54,59742,Bostrychia,hagedash,hagedash,birds,Hadada Ibis,Bram Piot,Mozambique,Inhaca island,-26.023,32.907,5,flight call,,,field recording,//xeno-canto.org/59742,https://xeno-canto.org/59742/download,Bostrychia_hagedash_Inhaca_20100807_edited.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC59742-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC59742-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC59742-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC59742-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC59742-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC59742-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC59742-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:17,13:30,2010-08-07,2010-08-15,"['Dryoscopus cubla', 'Pycnonotus tricolor']",,yes,yes,no,,,no,,,44100
55,399254,Ixobrychus,minutus,,birds,Little Bittern,Gary Allport,Mozambique,"Marracuene, Maputo",-25.7331,32.709,10,"call, the barking repeated call",,,field recording,//xeno-canto.org/399254,https://xeno-canto.org/399254/download,XC399254-DR0000_0119 Little Bittern.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/XMZZQLHWHS/ffts/XC399254-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XMZZQLHWHS/ffts/XC399254-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XMZZQLHWHS/ffts/XC399254-large.png', 'full': '//xeno-canto.org/sounds/uploaded/XMZZQLHWHS/ffts/XC399254-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/XMZZQLHWHS/wave/XC399254-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XMZZQLHWHS/wave/XC399254-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XMZZQLHWHS/wave/XC399254-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,2:47,06:30,2018-01-07,2018-01-14,['Acrocephalus gracilirostris'],Identity of calling bird later confirmed as Little Bittern ,no,no,unknown,,,no,,,48000
56,59739,Ardea,cinerea,cinerea,birds,Grey Heron,Bram Piot,Mozambique,Inhaca island,-26.023,32.907,5,call,,,field recording,//xeno-canto.org/59739,https://xeno-canto.org/59739/download,Ardea_cinerea_Inhaca_20100807_edited.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC59739-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC59739-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC59739-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC59739-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC59739-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC59739-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC59739-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:06,17:45,2010-08-07,2010-08-15,[],Call by bird at nest,yes,yes,no,,,no,,,44100
57,520536,Circaetus,fasciolatus,,birds,Southern Banded Snake Eagle,Lynette Rudman,Mozambique,"Cheringoma, Sofala",-18.0251,35.1764,110,song,uncertain,adult,field recording,//xeno-canto.org/520536,https://xeno-canto.org/520536/download,XC520536-southern banded snake-eagle.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC520536-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC520536-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC520536-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC520536-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/wave/XC520536-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/wave/XC520536-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/wave/XC520536-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:12,07:00,2019-12-17,2020-01-18,[],Bird heard calling from the canopy of tall trees in the sand forests of the Coutadas in central Mozambique in the early morning in mid summer.,no,no,no,,,no,,,44100
58,520535,Circaetus,fasciolatus,,birds,Southern Banded Snake Eagle,Lynette Rudman,Mozambique,"Cheringoma, Sofala",-18.0212,35.1725,120,call,uncertain,adult,field recording,//xeno-canto.org/520535,https://xeno-canto.org/520535/download,XC520535-southern banded snake eagle CT12.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC520535-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC520535-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC520535-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC520535-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/wave/XC520535-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/wave/XC520535-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/wave/XC520535-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:28,09:30,2019-12-17,2020-01-18,[],Distant call sounds like a dog barking at roughly every 5 seconds throughout this clip. It was recorded in tall sand forest in mid summer in the Coutadas of central Mozambique.,no,no,no,,,no,,,44100
59,652454,Accipiter,tachiro,tachiro,birds,African Goshawk,Niall Perrins,Mozambique,"San Sebastian, Vilanculos, Inhambane",-22.1722,35.458,20,call,,,field recording,//xeno-canto.org/652454,https://xeno-canto.org/652454/download,XC652454-2021-05-17 09_42-African-Goshawk.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC652454-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC652454-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC652454-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC652454-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/wave/XC652454-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/wave/XC652454-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/wave/XC652454-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:55,09:40,2021-05-17,2021-05-28,[],,yes,yes,no,,,no,,,44100
60,646327,Haliaeetus,vocifer,,birds,African Fish Eagle,Nature sounds by Simply Birding,Mozambique,"Goinha, Muanza, Sofala Province",-18.8708,34.497,20,duet,"female, male",adult,field recording,//xeno-canto.org/646327,https://xeno-canto.org/646327/download,XC646327-African Fish Eagle - H. vocifer - Duet - CH - Gorongosa 1964 #2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC646327-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC646327-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC646327-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC646327-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/wave/XC646327-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/wave/XC646327-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/wave/XC646327-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:05,09:00,1964-12-17,2021-05-08,[],,yes,yes,no,,,no,,,44100
61,646324,Haliaeetus,vocifer,,birds,African Fish Eagle,Nature sounds by Simply Birding,Mozambique,"Goinha, Muanza, Sofala Province",-18.8669,34.486,20,duet,"female, male",,field recording,//xeno-canto.org/646324,https://xeno-canto.org/646324/download,XC646324-African Fish Eagle - H. vocifer - Duet - CH - Gorongosa 1964 #2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC646324-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC646324-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC646324-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC646324-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/wave/XC646324-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/wave/XC646324-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/wave/XC646324-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:05,09:30,1964-12-17,2021-05-08,[],,yes,yes,no,,,no,,,44100
62,616079,Haliaeetus,vocifer,,birds,African Fish Eagle,Nature sounds by Simply Birding,Mozambique,"Goinha, Gorongosa, Sofala Province",-18.8163,34.4959,20,duet,"female, male",,field recording,//xeno-canto.org/616079,https://xeno-canto.org/616079/download,XC616079-African Fish Eagle - H. vocifer - Duet - CH - Gorongosa 1964 #2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC616079-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC616079-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC616079-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC616079-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/wave/XC616079-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/wave/XC616079-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/wave/XC616079-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:05,09:00,1964-12-14,2021-01-20,[],,yes,yes,no,,,no,,,44100
63,616044,Haliaeetus,vocifer,,birds,African Fish Eagle,Nature sounds by Simply Birding,Mozambique,"Goinha, Gorongosa, Sofala Province",-18.8163,34.4959,20,duet,"female, male",adult,field recording,//xeno-canto.org/616044,https://xeno-canto.org/616044/download,XC616044-African Fish Eagle - H. vocifer - Duet - CH - Gorongosa 1964 #2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC616044-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC616044-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC616044-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC616044-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/wave/XC616044-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/wave/XC616044-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/wave/XC616044-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:05,09:30,1964-12-14,2021-01-19,[],,yes,yes,no,,,no,,,44100
64,301912,Bubo,africanus,,birds,Spotted Eagle-Owl,Teet Sirotkin,Mozambique,"Blue Maria, Gorongosa, Sofala",-18.982,34.1775,80,song,,,field recording,//xeno-canto.org/301912,https://xeno-canto.org/301912/download,XC301912-20151210 Spotted Eagle Owl Gorongosa Adventure Camp.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GELAPBFFDU/ffts/XC301912-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GELAPBFFDU/ffts/XC301912-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GELAPBFFDU/ffts/XC301912-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GELAPBFFDU/ffts/XC301912-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GELAPBFFDU/wave/XC301912-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GELAPBFFDU/wave/XC301912-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GELAPBFFDU/wave/XC301912-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,23:00,2015-12-10,2016-02-01,[],,no,no,no,,,no,,,48000
65,651902,Strix,woodfordii,woodfordii,birds,African Wood Owl,Nature sounds by Simply Birding,Mozambique,"Pafuri, Chicualacuala, Gaza",-22.4501,31.3213,200,duet,"female, male",adult,field recording,//xeno-canto.org/651902,https://xeno-canto.org/651902/download,XC651902-African Wood Owl - S. w. woodfordii - Duet - CH - Pafuri - 1960s #2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC651902-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC651902-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC651902-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC651902-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/wave/XC651902-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/wave/XC651902-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/wave/XC651902-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:23,04:00,1965-12-23,2021-05-25,[],,yes,yes,no,,,no,,,48000
66,651901,Strix,woodfordii,woodfordii,birds,African Wood Owl,Nature sounds by Simply Birding,Mozambique,"Pafuri, Chicualacuala, Gaza",-22.4501,31.3213,200,duet,"female, male",adult,field recording,//xeno-canto.org/651901,https://xeno-canto.org/651901/download,XC651901-African Wood Owl - S. w. woodfordii - Duet - CH - Pafuri - 1960s.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC651901-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC651901-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC651901-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/ffts/XC651901-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/wave/XC651901-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/wave/XC651901-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RDCYTRBPDJ/wave/XC651901-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:03,04:00,1965-12-23,2021-05-25,[],,yes,yes,no,,,no,,,48000
67,301911,Strix,woodfordii,,birds,African Wood Owl,Teet Sirotkin,Mozambique,"Blue Maria, Gorongosa, Sofala",-18.982,34.1775,80,song,,,field recording,//xeno-canto.org/301911,https://xeno-canto.org/301911/download,XC301911-20151210 African Wood Owl Gorongosa Advenure Camp.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GELAPBFFDU/ffts/XC301911-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GELAPBFFDU/ffts/XC301911-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GELAPBFFDU/ffts/XC301911-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GELAPBFFDU/ffts/XC301911-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GELAPBFFDU/wave/XC301911-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GELAPBFFDU/wave/XC301911-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GELAPBFFDU/wave/XC301911-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:06,23:00,2015-12-10,2016-02-01,[],Two different calls.,no,no,no,,,no,,,48000
68,256486,Strix,woodfordii,woodfordii,birds,African Wood Owl,Niall Perrins,Mozambique,"Gorongosa, Sofala",-18.9633,34.1692,130,call,,,field recording,//xeno-canto.org/256486,https://xeno-canto.org/256486/download,XC256486-2014-12-15 09_40 wood owl.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC256486-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC256486-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC256486-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC256486-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/wave/XC256486-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/wave/XC256486-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/wave/XC256486-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:18,21:40,2014-12-15,2015-07-12,[],,no,no,no,,,no,,,22050
69,685451,Asio,capensis,,birds,Marsh Owl,Olivier Hamerlynck,Mozambique,"Marracuene District, Marracuene, Maputo",-25.7062,32.7041,0,flight call,uncertain,juvenile,field recording,//xeno-canto.org/685451,https://xeno-canto.org/685451/download,XC685451-211108_0738.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WHNSPGMWOJ/ffts/XC685451-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WHNSPGMWOJ/ffts/XC685451-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WHNSPGMWOJ/ffts/XC685451-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WHNSPGMWOJ/ffts/XC685451-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WHNSPGMWOJ/wave/XC685451-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WHNSPGMWOJ/wave/XC685451-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WHNSPGMWOJ/wave/XC685451-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,3:27,07:00,2021-11-08,2021-11-09,[],"A surprising sound in the high grass. Somewhat like a frog croaking but with also ""cat sounds"" and some peeps. Exploration showed a probably immature African Grass Owl doing the croaks, frog sounds and cat sounds in flight and a probable juvenile (fledged with fluffy yellowish down still on the head). maybe it is the juvenile that did the peeps but impossible to confirm.
The clicks are my camera taking fantastic shots of the two birds.",yes,yes,no,,,no,,,44100
70,347183,Apaloderma,narina,,birds,Narina Trogon,David Moyer,Mozambique,"Mbatamila, Mecula, Niassa",-12.1836,37.5507,480,song,,,field recording,//xeno-canto.org/347183,https://xeno-canto.org/347183/download,XC347183-Narina's Trogon2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/ffts/XC347183-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/ffts/XC347183-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/ffts/XC347183-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/ffts/XC347183-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/wave/XC347183-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/wave/XC347183-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/wave/XC347183-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,2:55,04:35,2016-12-08,2016-12-19,['Strix woodfordii'],,no,no,no,,,no,,,48000
71,347182,Apaloderma,narina,,birds,Narina Trogon,David Moyer,Mozambique,"Mbatamila, Mecula, Niassa",-12.1836,37.5507,480,song,,,field recording,//xeno-canto.org/347182,https://xeno-canto.org/347182/download,XC347182-Narina's Trogon.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/ffts/XC347182-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/ffts/XC347182-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/ffts/XC347182-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/ffts/XC347182-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/wave/XC347182-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/wave/XC347182-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/wave/XC347182-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:07,17:43,2016-12-08,2016-12-19,[],,yes,yes,no,,,no,,,48000
