,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
142,462790,Saxicola,tectes,,birds,Reunion Stonechat,Cedric Mroczko,France," Forêt de Mare Longue, Saint-Philippe, Reunion Island",-21.3611,55.7464,60,song,,,field recording,//xeno-canto.org/462790,https://xeno-canto.org/462790/download,XC462790-170927_0118.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462790-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462790-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462790-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462790-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462790-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462790-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462790-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:37,15:05,2017-09-27,2019-03-23,"['Hypsipetes borbonicus', 'Pycnonotus jocosus', 'Zosterops borbonicus']",,yes,yes,no,,,no,,,44100
143,400880,Saxicola,tectes,,birds,Reunion Stonechat,Cedric Mroczko,France,"Kiosques de Bras-Long, Entre-Deux, Reunion Island",-21.2186,55.4757,600,alarm call,male,,field recording,//xeno-canto.org/400880,https://xeno-canto.org/400880/download,XC400880-170924_0055.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400880-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400880-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400880-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400880-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400880-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400880-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400880-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:31,18:00,2017-09-24,2018-01-28,"['Pycnonotus jocosus', 'Foudia madagascariensis', 'Saxicola tectes', 'Zosterops olivaceus', 'Zosterops borbonicus', 'Passer domesticus']",,yes,yes,no,,,no,,,48000
144,155398,Saxicola,tectes,,birds,Reunion Stonechat,Hans Matheve,France,"La Roche Ecrite Nature Reserve, Réunion",-20.9699,55.4407,1500,song,,,field recording,//xeno-canto.org/155398,https://xeno-canto.org/155398/download,"XC155398-Reunion Stonechat (song, Reunion, La Roche Ecrite, nov2012, 2).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155398-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155398-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155398-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155398-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155398-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155398-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155398-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,A,1:05,?,2012-11-23,2013-11-23,[],,yes,yes,unknown,,,no,,,44100
145,155397,Saxicola,tectes,,birds,Reunion Stonechat,Hans Matheve,France,"La Roche Ecrite Nature Reserve, Réunion",-20.9699,55.4407,1500,song,,,field recording,//xeno-canto.org/155397,https://xeno-canto.org/155397/download,"XC155397-Reunion Stonechat (song, Reunion, La Roche Ecrite, nov2012, 1).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155397-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155397-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155397-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155397-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155397-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155397-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155397-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,A,0:14,?,2012-11-23,2013-11-23,[],,yes,yes,unknown,,,no,,,44100
146,34776,Saxicola,tectes,,birds,Reunion Stonechat,Frank Lambert,France,Reunion Island,,,?,call,,,field recording,//xeno-canto.org/34776,https://xeno-canto.org/34776/download,STONECHATReunion_FL 2 Mar02.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC34776-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC34776-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC34776-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC34776-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC34776-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC34776-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC34776-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:24,11:00,2002-03-26,2009-05-27,[],sound taken off a video,unknown,unknown,unknown,,,no,,,44100
147,34772,Saxicola,tectes,,birds,Reunion Stonechat,Frank Lambert,France,Reunion Island,,,?,call,,,field recording,//xeno-canto.org/34772,https://xeno-canto.org/34772/download,STONECHATReunion_FL Mar02.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC34772-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC34772-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC34772-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC34772-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC34772-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC34772-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC34772-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:22,11:00,2002-02-26,2009-05-27,[],sound taken off a video,unknown,unknown,unknown,,,no,,,44100
148,26220,Saxicola,tectes,,birds,Reunion Stonechat,Daniel Lane,France,"Roche Ecrite trail, Reunion NP ",-20.9623,55.4403,1400,song,,,field recording,//xeno-canto.org/26220,https://xeno-canto.org/26220/download,Saxicola.tectes07T19_071112.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26220-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26220-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26220-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26220-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC26220-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC26220-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC26220-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:17,13:30,2007-11-12,2008-12-15,[],Natural song of male.,unknown,unknown,unknown,,,no,,,44100
149,20841,Saxicola,tectes,,birds,Reunion Stonechat,George Sangster,France,"La Brule, Reunion",,,?,song,,,field recording,//xeno-canto.org/20841,https://xeno-canto.org/20841/download,"0761_ReunionStonechat,La_Brule,4-10-95, song.mp3","{'small': '//xeno-canto.org/sounds/uploaded/MTUAAOUQAT/ffts/XC20841-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MTUAAOUQAT/ffts/XC20841-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MTUAAOUQAT/ffts/XC20841-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MTUAAOUQAT/ffts/XC20841-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/MTUAAOUQAT/wave/XC20841-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MTUAAOUQAT/wave/XC20841-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MTUAAOUQAT/wave/XC20841-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,1:23,?,1995-10-04,2008-11-20,[],"male, natural unprovoked song",unknown,unknown,unknown,,,no,,,44100
150,463028,Saxicola,tectes,,birds,Reunion Stonechat,Cedric Mroczko,France,"Le Bloc, Cilaos, Reunion Island",-21.1212,55.4844,1500,alarm call,,,field recording,//xeno-canto.org/463028,https://xeno-canto.org/463028/download,XC463028-170929_0184.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC463028-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC463028-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC463028-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC463028-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC463028-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC463028-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC463028-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:13,16:35,2017-09-29,2019-03-23,"['Pycnonotus jocosus', 'Zosterops olivaceus', 'Zosterops borbonicus']",,yes,yes,no,,,no,,,48000
151,462861,Saxicola,tectes,,birds,Reunion Stonechat,Cedric Mroczko,France,"Roche Merveilleuse, Cilaos, Reunion Island",-21.126,55.482,1400,song,,,field recording,//xeno-canto.org/462861,https://xeno-canto.org/462861/download,XC462861-170928_0155.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462861-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462861-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462861-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462861-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462861-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462861-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462861-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:41,15:30,2017-09-28,2019-03-23,['Hypsipetes borbonicus'],Same bird as XC462858,yes,yes,no,,,no,,,48000
152,462858,Saxicola,tectes,,birds,Reunion Stonechat,Cedric Mroczko,France,"Roche Merveilleuse, Cilaos, Reunion Island",-21.126,55.482,1400,song,,,field recording,//xeno-canto.org/462858,https://xeno-canto.org/462858/download,XC462858-170928_0154.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462858-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462858-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462858-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462858-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462858-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462858-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462858-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:14,15:30,2017-09-28,2019-03-23,"['Hypsipetes borbonicus', 'Estrilda astrild']",,yes,yes,no,,,no,,,48000
153,462824,Saxicola,tectes,,birds,Reunion Stonechat,Cedric Mroczko,France,"Cilaos, Ile de la Réunion",-21.1311,55.4721,1200,call,,,field recording,//xeno-canto.org/462824,https://xeno-canto.org/462824/download,XC462824-170928_0146.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462824-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462824-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462824-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462824-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462824-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462824-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462824-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,3:23,11:20,2017-09-28,2019-03-23,"['Acridotheres tristis', 'Pycnonotus jocosus', 'Zosterops olivaceus', 'Zosterops borbonicus', 'Passer domesticus']","High-pass filtered (1500Hz, 6dB)",yes,yes,no,,,no,,,48000
154,401678,Saxicola,tectes,,birds,Reunion Stonechat,Cedric Mroczko,France,"Forêt de Mare Longue, Saint-Philippe, Reunion Island",-21.3546,55.742,220,song,,,field recording,//xeno-canto.org/401678,https://xeno-canto.org/401678/download,XC401678-170927_0098.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401678-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401678-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401678-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401678-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401678-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401678-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401678-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:48,13:40,2017-09-27,2018-02-03,"['Hypsipetes borbonicus', 'Zosterops olivaceus']","High-pass filtered (1000Hz, 6db)",yes,yes,no,,,no,,,48000
155,401677,Saxicola,tectes,,birds,Reunion Stonechat,Cedric Mroczko,France," Forêt de Mare Longue, Saint-Philippe, Reunion Island",-21.3554,55.7397,200,song,,,field recording,//xeno-canto.org/401677,https://xeno-canto.org/401677/download,XC401677-170927_0095.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401677-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401677-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401677-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401677-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401677-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401677-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401677-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:37,12:15,2017-09-27,2018-02-03,"['Pycnonotus jocosus', 'Zosterops olivaceus']","High-pass filtered (1000Hz, 6db)",yes,yes,no,,,no,,,48000
156,401672,Saxicola,tectes,,birds,Reunion Stonechat,Cedric Mroczko,France,"Forêt de Mare Longue, Saint-Philippe, Reunion Island",-21.3568,55.7404,180,song,,,field recording,//xeno-canto.org/401672,https://xeno-canto.org/401672/download,XC401672-170927_0091.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401672-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401672-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401672-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401672-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401672-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401672-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401672-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:59,11:45,2017-09-27,2018-02-03,"['Pycnonotus jocosus', 'Foudia madagascariensis']","Same bird as XC401670 and XC401670. High-pass filtered (1500Hz, 6db)",yes,yes,no,,,no,,,48000
157,401670,Saxicola,tectes,,birds,Reunion Stonechat,Cedric Mroczko,France,"Forêt de Mare Longue, Saint-Philippe, Reunion Island",-21.3568,55.7404,180,song,,,field recording,//xeno-canto.org/401670,https://xeno-canto.org/401670/download,XC401670-170927_0089.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401670-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401670-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401670-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401670-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401670-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401670-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401670-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:52,11:40,2017-09-27,2018-02-03,['Foudia madagascariensis'],"High-pass filtered (1500Hz, 6db)",yes,yes,no,,,no,,,48000
158,400981,Saxicola,tectes,,birds,Reunion Stonechat,Cedric Mroczko,France,"Forêt de Mare Longue, Saint-Philippe, Reunion Island",-21.3615,55.7438,70,song,,,field recording,//xeno-canto.org/400981,https://xeno-canto.org/400981/download,XC400981-170927_0081.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400981-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400981-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400981-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400981-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400981-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400981-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400981-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,09:40,2017-09-27,2018-01-28,"['Pycnonotus jocosus', 'Foudia madagascariensis']","High-pass filtered (1500Hz, 6dB)",yes,yes,yes,,,no,,,48000
159,400879,Saxicola,tectes,,birds,Reunion Stonechat,Cedric Mroczko,France,"Kiosques de Bras-Long, Entre-Deux, Reunion Island",-21.2186,55.4757,600,alarm call,male,,field recording,//xeno-canto.org/400879,https://xeno-canto.org/400879/download,XC400879-170924_0054.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400879-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400879-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400879-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400879-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400879-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400879-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400879-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,18:00,2017-09-24,2018-01-28,"['Pycnonotus jocosus', 'Foudia madagascariensis', 'Saxicola tectes', 'Zosterops olivaceus', 'Passer domesticus']",,yes,yes,no,,,no,,,48000
160,400872,Saxicola,tectes,,birds,Reunion Stonechat,Cedric Mroczko,France,"Kiosques de Bras-Long, Entre-Deux, Reunion Island",-21.2186,55.4757,600,song,,,field recording,//xeno-canto.org/400872,https://xeno-canto.org/400872/download,XC400872-170924_0048.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400872-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400872-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400872-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400872-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400872-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400872-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400872-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:21,17:45,2017-09-24,2018-01-28,"['Pycnonotus jocosus', 'Saxicola tectes', 'Zosterops borbonicus', 'Passer domesticus']",,yes,yes,no,,,no,,,48000
161,155396,Saxicola,tectes,,birds,Reunion Stonechat,Hans Matheve,France,"La Roche Ecrite Nature Reserve, Réunion",-20.9699,55.4407,1500,call,,,field recording,//xeno-canto.org/155396,https://xeno-canto.org/155396/download,"XC155396-Reunion Stonechat (call, Reunion, La Roche Ecrite, nov2012, 1).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155396-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155396-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155396-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155396-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155396-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155396-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155396-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,B,0:34,?,2012-11-23,2013-11-23,[],,yes,yes,unknown,,,no,,,44100
162,401671,Saxicola,tectes,,birds,Reunion Stonechat,Cedric Mroczko,France,"Forêt de Mare Longue, Saint-Philippe, Reunion Island",-21.3568,55.7404,180,song,,,field recording,//xeno-canto.org/401671,https://xeno-canto.org/401671/download,XC401671-170927_0090.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401671-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401671-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401671-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401671-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401671-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401671-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401671-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:11,11:40,2017-09-27,2018-02-03,[],"Same bird as XC401670. High-pass filtered (1500Hz, 6db)",yes,yes,no,,,no,,,48000
163,400984,Saxicola,tectes,,birds,Reunion Stonechat,Cedric Mroczko,France,"Forêt de Mare Longue, Saint-Philippe, Reunion Island",-21.3615,55.7438,120,song,,,field recording,//xeno-canto.org/400984,https://xeno-canto.org/400984/download,XC400984-170927_0086.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400984-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400984-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400984-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400984-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400984-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400984-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400984-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:30,10:00,2017-09-27,2018-01-28,"['Pycnonotus jocosus', 'Foudia madagascariensis']","High-pass filtered (1000Hz, 6dB)",yes,yes,no,,,no,,,48000
164,400876,Saxicola,tectes,,birds,Reunion Stonechat,Cedric Mroczko,France,"Kiosques de Bras-Long, Entre-Deux, Reunion Island",-21.2186,55.4757,600,call,female,,field recording,//xeno-canto.org/400876,https://xeno-canto.org/400876/download,XC400876-170924_0052.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400876-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400876-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400876-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400876-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400876-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400876-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400876-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:13,17:50,2017-09-24,2018-01-28,"['Pycnonotus jocosus', 'Foudia madagascariensis', 'Passer domesticus']","High-pass filtered (500Hz, 6dB)",yes,yes,no,,,no,,,48000
165,400873,Saxicola,tectes,,birds,Reunion Stonechat,Cedric Mroczko,France,"Kiosques de Bras-Long, Entre-Deux, Reunion Island",-21.2186,55.4757,600,song,,,field recording,//xeno-canto.org/400873,https://xeno-canto.org/400873/download,XC400873-170924_0049.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400873-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400873-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400873-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400873-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400873-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400873-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400873-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:04,17:45,2017-09-24,2018-01-28,['Geopelia striata'],Same bird as XC400872,yes,yes,no,,,no,,,48000
