,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
544,418194,Mentocrex,beankaensis,,birds,Tsingy Wood Rail,Ross Gallardy,Madagascar,Tsingy de Bemaraha,-18.0625,44.5302,340,song,,,field recording,//xeno-canto.org/418194,https://xeno-canto.org/418194/download,XC418194-TsingyWoodRail_Madagascar_110217_song.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC418194-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC418194-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC418194-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC418194-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/wave/XC418194-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/wave/XC418194-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/wave/XC418194-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:12,09:30,2017-11-02,2018-06-02,[],,yes,yes,no,,,no,,,48000
545,418193,Mentocrex,beankaensis,,birds,Tsingy Wood Rail,Ross Gallardy,Madagascar,Tsingy de Bemaraha,-18.0625,44.5302,340,call,,,field recording,//xeno-canto.org/418193,https://xeno-canto.org/418193/download,XC418193-TsingyWoodRail_Madagascar_110217_call2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC418193-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC418193-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC418193-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC418193-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/wave/XC418193-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/wave/XC418193-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/wave/XC418193-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:23,09:30,2017-11-02,2018-06-02,[],,yes,yes,no,,,no,,,48000
546,155325,Mentocrex,beankaensis,,birds,Tsingy Wood Rail,Hans Matheve,Madagascar,Tsingy de Bemaraha,-18.0625,44.5302,340,song,,,field recording,//xeno-canto.org/155325,https://xeno-canto.org/155325/download,"XC155325-Tsingy Wood-Rail (song, Madagascar, Tsingy, nov2012, 3).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155325-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155325-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155325-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155325-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155325-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155325-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155325-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,A,0:48,?,2012-10-25,2013-11-23,[],,yes,yes,unknown,,,no,,,48000
547,155324,Mentocrex,beankaensis,,birds,Tsingy Wood Rail,Hans Matheve,Madagascar,Tsingy de Bemaraha,-18.0625,44.5302,340,song,,,field recording,//xeno-canto.org/155324,https://xeno-canto.org/155324/download,"XC155324-Tsingy Wood-Rail (song, Madagascar, Tsingy, nov2012, 2).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155324-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155324-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155324-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155324-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155324-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155324-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155324-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,A,0:43,?,2012-10-25,2013-11-23,[],,yes,yes,unknown,,,no,,,48000
548,155323,Mentocrex,beankaensis,,birds,Tsingy Wood Rail,Hans Matheve,Madagascar,Tsingy de Bemaraha,-18.0625,44.5302,340,song,,,field recording,//xeno-canto.org/155323,https://xeno-canto.org/155323/download,"XC155323-Tsingy Wood-Rail (song, Madagascar, Tsingy, nov2012, 1).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155323-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155323-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155323-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155323-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155323-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155323-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155323-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,A,1:00,?,2012-10-25,2013-11-23,[],,yes,yes,unknown,,,no,,,48000
549,418192,Mentocrex,beankaensis,,birds,Tsingy Wood Rail,Ross Gallardy,Madagascar,Tsingy de Bemaraha,-18.0625,44.5302,340,call,,,field recording,//xeno-canto.org/418192,https://xeno-canto.org/418192/download,XC418192-TsingyWoodRail_Madagascar_110217_call.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC418192-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC418192-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC418192-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC418192-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/wave/XC418192-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/wave/XC418192-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/wave/XC418192-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:02,09:30,2017-11-02,2018-06-02,[],,yes,yes,no,,,no,,,48000
550,536742,Sarothrura,insularis,,birds,Madagascan Flufftail,Dries Van de Loock,Madagascar,Bemenavika,-14.3286,48.5813,1700,song,,,field recording,//xeno-canto.org/536742,https://xeno-canto.org/536742/download,"XC536742-Madagascan Flufftail (song) 20190814,Bemanevika,MADAGASCAR_[fullsong-distant].mp3","{'small': '//xeno-canto.org/sounds/uploaded/IIJAXHKSCC/ffts/XC536742-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IIJAXHKSCC/ffts/XC536742-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IIJAXHKSCC/ffts/XC536742-large.png', 'full': '//xeno-canto.org/sounds/uploaded/IIJAXHKSCC/ffts/XC536742-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/IIJAXHKSCC/wave/XC536742-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IIJAXHKSCC/wave/XC536742-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IIJAXHKSCC/wave/XC536742-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:12,?,2019-08-14,2020-03-21,[],"full song, distant recording",yes,yes,unknown,,,no,,,48000
551,536741,Sarothrura,insularis,,birds,Madagascan Flufftail,Dries Van de Loock,Madagascar,Bemenavika,-14.3286,48.5813,1700,song,,,field recording,//xeno-canto.org/536741,https://xeno-canto.org/536741/download,"XC536741-Madagascan Flufftail (song) 20190814,Bemanevika,MADAGASCAR_[missingfirsttwonotes].mp3","{'small': '//xeno-canto.org/sounds/uploaded/IIJAXHKSCC/ffts/XC536741-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IIJAXHKSCC/ffts/XC536741-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IIJAXHKSCC/ffts/XC536741-large.png', 'full': '//xeno-canto.org/sounds/uploaded/IIJAXHKSCC/ffts/XC536741-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/IIJAXHKSCC/wave/XC536741-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IIJAXHKSCC/wave/XC536741-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IIJAXHKSCC/wave/XC536741-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:38,?,2019-08-14,2020-03-21,[],recording misses first two notes of song,yes,yes,yes,,,no,,,48000
552,762967,Sarothrura,insularis,,birds,Madagascan Flufftail,Peter Boesman,Madagascar,"Ranomafana National Park, Fianarantsoa",-21.4326,47.3978,?,song,,,field recording,//xeno-canto.org/762967,https://xeno-canto.org/762967/download,XC762967-LS_52416-Madagascar-Flufftail-song-A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762967-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762967-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762967-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762967-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC762967-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC762967-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC762967-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:15,17:00,2012-10-21,2022-11-23,[],,unknown,unknown,unknown,,,no,Olympus LS-05,Telinga Pro-X,48000
553,762964,Sarothrura,insularis,,birds,Madagascan Flufftail,Peter Boesman,Madagascar,"Bemanevika, Mahajanga",-14.363,48.5873,?,song,,,field recording,//xeno-canto.org/762964,https://xeno-canto.org/762964/download,XC762964-LS_51727-Madagascar-Flufftail-song-A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762964-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762964-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762964-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762964-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC762964-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC762964-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC762964-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:12,17:00,2012-10-06,2022-11-23,[],,unknown,unknown,unknown,,,no,Olympus LS-05,Telinga Pro-X,48000
554,623662,Sarothrura,insularis,,birds,Madagascan Flufftail,Ken Behrens,Madagascar,"Bemanevika, Bealanana District, Mahajanga Province",-14.336,48.5955,1600,call,,,field recording,//xeno-canto.org/623662,https://xeno-canto.org/623662/download,XC623662-VOC_201202-1522 Madagascar Flufftail ED.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC623662-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC623662-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC623662-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC623662-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC623662-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC623662-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC623662-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:22,11:10,2020-12-03,2021-02-23,"['Newtonia brunneicauda', 'Cisticola cherina']",,no,no,no,,,no,,,44100
555,623654,Sarothrura,insularis,,birds,Madagascan Flufftail,Ken Behrens,Madagascar,"Bemanevika, Bealanana District, Mahajanga Province",-14.336,48.5955,1600,song,,,field recording,//xeno-canto.org/623654,https://xeno-canto.org/623654/download,XC623654-VOC_201202-1503 Madagascar Flufftail ED.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC623654-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC623654-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC623654-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC623654-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC623654-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC623654-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC623654-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:26,10:00,2020-12-03,2021-02-23,"['Sarothrura watersi', 'Cuculus rochii', 'Eurystomus glaucurus', 'Rallus madagascariensis']",,no,no,no,,,no,,,44100
556,294166,Sarothrura,insularis,,birds,Madagascan Flufftail,Patrik Åberg,Madagascar,"Toamasina Province; Andasibe-Mantadia National Park, Mantadia",-18.9,48.4,950,song,,,field recording,//xeno-canto.org/294166,https://xeno-canto.org/294166/download,XC294166-Madagascar-Flufftail-Mantadia-(2015-10-26 10.31)-LS141228.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294166-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294166-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294166-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294166-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC294166-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC294166-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC294166-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:34,10:31,2015-10-26,2015-12-08,['Cuculus rochii'],,yes,yes,yes,,,no,,,44100
557,155173,Sarothrura,insularis,,birds,Madagascan Flufftail,Hans Matheve,Madagascar,"Ranomafana National Park, Vohiparara",-21.26,47.42,950,song,,,field recording,//xeno-canto.org/155173,https://xeno-canto.org/155173/download,"XC155173-Madagascar Flufftail (song, Madagascar, Vohiparara, nov2012, 2).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155173-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155173-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155173-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155173-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155173-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155173-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155173-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,A,0:40,?,2012-11-14,2013-11-22,[],,yes,yes,unknown,,,no,,,44100
558,155172,Sarothrura,insularis,,birds,Madagascan Flufftail,Hans Matheve,Madagascar,"Ranomafana National Park, Vohiparara",-21.26,47.42,950,song,,,field recording,//xeno-canto.org/155172,https://xeno-canto.org/155172/download,"XC155172-Madagascar Flufftail (song, Madagascar, Vohiparara, nov2012, 3).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155172-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155172-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155172-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155172-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155172-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155172-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155172-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,A,0:13,?,2012-11-14,2013-11-22,[],,yes,yes,unknown,,,no,,,44100
559,155170,Sarothrura,insularis,,birds,Madagascan Flufftail,Hans Matheve,Madagascar,"Ranomafana National Park, Vohiparara",-21.26,47.42,950,song,,,field recording,//xeno-canto.org/155170,https://xeno-canto.org/155170/download,"XC155170-Madagascar Flufftail (song, Madagascar, Vohiparara, nov2012, 1).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155170-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155170-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155170-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155170-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155170-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155170-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155170-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,A,0:24,?,2012-11-14,2013-11-22,[],,yes,yes,unknown,,,no,,,44100
560,155169,Sarothrura,insularis,,birds,Madagascan Flufftail,Hans Matheve,Madagascar,"Anjozorobe, Mananara Lodge",-18.4444,47.9484,1300,song,,,field recording,//xeno-canto.org/155169,https://xeno-canto.org/155169/download,"XC155169-Madagascar Flufftail (song, Madagascar, Anzojorobe, nov2012, 1).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155169-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155169-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155169-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155169-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155169-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155169-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155169-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,A,0:14,?,2012-11-16,2013-11-22,[],"started recording during call, did not get the start",yes,yes,unknown,,,no,,,44100
561,155168,Sarothrura,insularis,,birds,Madagascan Flufftail,Hans Matheve,Madagascar,"Anjozorobe, Mananara Lodge",-18.4444,47.9484,1300,song,,,field recording,//xeno-canto.org/155168,https://xeno-canto.org/155168/download,"XC155168-Madagascar Flufftail (song, Madagascar, Anzojorobe, nov2012, 2).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155168-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155168-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155168-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155168-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155168-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155168-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155168-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,A,0:29,?,2012-11-16,2013-11-22,[],,yes,yes,unknown,,,no,,,44100
562,86537,Sarothrura,insularis,,birds,Madagascan Flufftail,Charles Hesse,Madagascar,"Vohiparara trail, Ranomafana NP, Fianarantsoa Prov.",-21.2401,47.3937,1173,call,,,field recording,//xeno-canto.org/86537,https://xeno-canto.org/86537/download,398MAFLF1011121307MARA2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/ffts/XC86537-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/ffts/XC86537-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/ffts/XC86537-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/ffts/XC86537-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/wave/XC86537-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/wave/XC86537-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/wave/XC86537-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:21,13:07,2010-11-12,2011-08-22,[],link: http://www.tropicalbirding.com/,unknown,unknown,unknown,,,no,,,44100
563,57887,Sarothrura,insularis,,birds,Madagascan Flufftail,Brian Cox,Madagascar,"ca 4.5 km NNE of Perinet, Toamasina Prov.",-18.8853,48.4284,950,song,,,field recording,//xeno-canto.org/57887,https://xeno-canto.org/57887/download,madagascar_flufftail_perinet.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC57887-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC57887-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC57887-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC57887-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OKSKESEOLP/wave/XC57887-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OKSKESEOLP/wave/XC57887-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OKSKESEOLP/wave/XC57887-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,2:32,?,2001-11-18,2010-07-17,[],,unknown,unknown,unknown,,,no,,,32000
564,762966,Sarothrura,insularis,,birds,Madagascan Flufftail,Peter Boesman,Madagascar,"Ranomafana National Park, Fianarantsoa",-21.4326,47.3978,?,song,,,field recording,//xeno-canto.org/762966,https://xeno-canto.org/762966/download,XC762966-LS_52386-Madagascar-Flufftail-song-B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762966-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762966-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762966-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762966-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC762966-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC762966-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC762966-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:31,10:00,2012-10-21,2022-11-23,[],,unknown,unknown,unknown,,,no,Olympus LS-05,Telinga Pro-X,48000
565,762965,Sarothrura,insularis,,birds,Madagascan Flufftail,Peter Boesman,Madagascar,"Bemanevika, Mahajanga",-14.363,48.5873,?,song,,,field recording,//xeno-canto.org/762965,https://xeno-canto.org/762965/download,XC762965-LS_51733-Madagascar-Flufftail-song-B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762965-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762965-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762965-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762965-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC762965-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC762965-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC762965-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:15,17:00,2012-10-06,2022-11-23,[],,unknown,unknown,unknown,,,no,Olympus LS-05,Telinga Pro-X,48000
566,762963,Sarothrura,insularis,,birds,Madagascan Flufftail,Peter Boesman,Madagascar,"Bemanevika, Mahajanga",-14.363,48.5873,?,call,,,field recording,//xeno-canto.org/762963,https://xeno-canto.org/762963/download,XC762963-LS_51732-Madagascar-Flufftail-interaction-calls-B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762963-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762963-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762963-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762963-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC762963-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC762963-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC762963-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:18,17:00,2012-10-06,2022-11-23,[],Interaction calls,unknown,unknown,unknown,,,no,Olympus LS-05,Telinga Pro-X,48000
567,623653,Sarothrura,insularis,,birds,Madagascan Flufftail,Ken Behrens,Madagascar,"Bemanevika, Bealanana District, Mahajanga Province",-14.336,48.5955,1600,song,,,field recording,//xeno-canto.org/623653,https://xeno-canto.org/623653/download,XC623653-VOC_201202-1502 Madagascar Flufftail ED.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC623653-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC623653-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC623653-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC623653-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC623653-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC623653-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC623653-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,09:55,2020-12-03,2021-02-23,"['Cinnyris sovimanga', 'Hypsipetes madagascariensis']",,yes,yes,no,,,no,,,44100
