,id,rec,loc,gen,sp,lat,lng,alt,type,q,length,bird-seen,file,en
1698,344498,James Bradley,"Magunga, Homa Bay",Laniarius,funebris,-0.6902,34.1517,1300,"alarm call, call, song",A,1:21,yes,https://xeno-canto.org/344498/download,Slate-colored Boubou
1699,234380,Rory Nefdt,"Buffalo Springs and Samburu Reserves, Isiolo",Laniarius,funebris,0.5824,37.5861,850,"duet, song",A,0:31,yes,https://xeno-canto.org/234380/download,Slate-colored Boubou
1700,234379,Rory Nefdt,"Buffalo Springs and Samburu Reserves, Isiolo",Laniarius,funebris,0.5824,37.5861,850,"duet, song",A,1:01,yes,https://xeno-canto.org/234379/download,Slate-colored Boubou
1701,178858,Richard Dunn,"Ngutuni Lodge, Tsavo East",Laniarius,funebris,-3.4157,38.65,550,song,A,0:16,yes,https://xeno-canto.org/178858/download,Slate-colored Boubou
1702,774569,Oliver Fowler,"Near Tortilis Camp, Amboseli, Kajiado County",Laniarius,funebris,-2.677,37.192,1200,"call, duet",B,0:17,no,https://xeno-canto.org/774569/download,Slate-colored Boubou
1703,774568,Oliver Fowler,"Mara Ngenche, Mara, Narok County",Laniarius,funebris,-1.432,35.063,1500,"call, duet",B,0:20,yes,https://xeno-canto.org/774568/download,Slate-colored Boubou
1704,756908,Lars Lachmann,"Tsavo N. Park (near  Voi), Tsavo N. Park, Taita-Taveta County",Laniarius,funebris,-3.3631,38.596,550,song,B,0:10,yes,https://xeno-canto.org/756908/download,Slate-colored Boubou
1705,610324,isaac kilusu,"Mandegee farm, oloitoktok",Laniarius,funebris,-2.9858,37.5975,1500,call,B,0:06,no,https://xeno-canto.org/610324/download,Slate-colored Boubou
1706,594015,isaac kilusu,"Mandegee farm, oloitoktok",Laniarius,funebris,-2.9858,37.5975,1500,duet,B,0:17,no,https://xeno-canto.org/594015/download,Slate-colored Boubou
1707,583160,Craig Robertson,"Robert's Camp, Lake Baringo",Laniarius,funebris,0.6158,36.0221,1000,call,B,0:08,yes,https://xeno-canto.org/583160/download,Slate-colored Boubou
1708,451567,Frank Lambert,Sandia Lodge nr Lake Baringo,Laniarius,funebris,0.6091,36.0165,1000,call,B,0:43,no,https://xeno-canto.org/451567/download,Slate-colored Boubou
1709,399473,isaac kilusu,"kwakilusu,oloitoktok",Laniarius,funebris,-2.9965,37.6244,1400,duet,B,0:23,no,https://xeno-canto.org/399473/download,Slate-colored Boubou
1710,397694,Rory Nefdt,"Satao Elerai, Kajiado County",Laniarius,funebris,-2.8145,37.4113,1500,song,B,0:07,yes,https://xeno-canto.org/397694/download,Slate-colored Boubou
1711,396569,James Bradley,"Kolol Viewpoint, Tambach Escarpment",Laniarius,funebris,0.5564,35.5342,1600,song,B,0:21,no,https://xeno-canto.org/396569/download,Slate-colored Boubou
1712,756909,Lars Lachmann,"Tsavo N. Park (near  Voi), Tsavo N. Park, Taita-Taveta County",Laniarius,funebris,-3.3631,38.596,550,"call, duet, song",C,0:12,yes,https://xeno-canto.org/756909/download,Slate-colored Boubou
1713,477669,Samuel Ziro,"Bungale, Marafa, Kilifi County",Laniarius,funebris,-2.9511,39.8106,130,"alarm call, call",C,0:30,yes,https://xeno-canto.org/477669/download,Slate-colored Boubou
1714,432644,isaac kilusu,"kwakilusu,oloitoktok",Laniarius,funebris,-2.9965,37.6244,1400,call,C,0:22,yes,https://xeno-canto.org/432644/download,Slate-colored Boubou
1715,432643,isaac kilusu,"kwakilusu,oloitoktok",Laniarius,funebris,-2.9965,37.6244,1400,call,C,0:20,yes,https://xeno-canto.org/432643/download,Slate-colored Boubou
1716,200024,Rory Nefdt,"Mara Siria Camp, Mara Triangle",Laniarius,funebris,-1.2231,35.028,1800,song,C,0:48,yes,https://xeno-canto.org/200024/download,Slate-colored Boubou
1717,200022,Rory Nefdt,"Mara Siria Camp, Mara Triangle",Laniarius,funebris,-1.2231,35.028,1800,song,C,0:42,yes,https://xeno-canto.org/200022/download,Slate-colored Boubou
1718,73402,James Bradley,Sultan Hamud,Laniarius,funebris,-2.034,37.38,1330,"duet, song",C,0:02,unknown,https://xeno-canto.org/73402/download,Slate-colored Boubou
1719,63035,Peter Woodall,"Robert's Camp, Lake Baringo",Laniarius,funebris,0.615840498750325,36.0220756536,970,call,C,0:03,unknown,https://xeno-canto.org/63035/download,Slate-colored Boubou
1720,771666,Oliver Fowler,"Rondo Retreat, Kakamega Forest, Kakamega County",Laniarius,luehderi,0.226,34.885,1600,song,A,0:15,yes,https://xeno-canto.org/771666/download,Lühder's Bushshrike
1721,453390,Frank Lambert,"Rondo Retreat garden and nearby trail system, Kakamega Forest, Kakamega County",Laniarius,luehderi,0.2268,34.8846,1600,duet,A,0:32,yes,https://xeno-canto.org/453390/download,Lühder's Bushshrike
1722,451959,Frank Lambert,"Rondo Retreat garden and nearby trail system, Kakamega Forest, Kakamega County",Laniarius,luehderi,0.2268,34.8846,1600,"duet, song, duet starting at about 25s",A,1:28,yes,https://xeno-canto.org/451959/download,Lühder's Bushshrike
1723,396242,James Bradley,"Kakamega National Park, Kakamega",Laniarius,luehderi,0.2269,34.8884,1600,call,A,0:57,no,https://xeno-canto.org/396242/download,Lühder's Bushshrike
1724,453403,Frank Lambert,"Zimmerman Plot, Kakamega Forest",Laniarius,luehderi,0.2403,34.8684,1600,call,B,0:17,unknown,https://xeno-canto.org/453403/download,Lühder's Bushshrike
1725,73292,James Bradley,Mau Forest,Laniarius,luehderi,-0.379,35.374,2200,call,B,0:25,unknown,https://xeno-canto.org/73292/download,Lühder's Bushshrike
1726,451960,Frank Lambert,"Rondo Retreat garden and nearby trail system, Kakamega Forest, Kakamega County",Laniarius,luehderi,0.2268,34.8846,1600,call,C,0:10,unknown,https://xeno-canto.org/451960/download,Lühder's Bushshrike
1727,100232,Rory Nefdt,Kakamega Forest Reserve,Laniarius,luehderi,0.352,34.861,1600,song,C,0:39,unknown,https://xeno-canto.org/100232/download,Lühder's Bushshrike
1728,606250,Sidney Shema,Tsavo West National Park,Laniarius,ruficeps,-2.8774,38.1853,800,,A,0:16,yes,https://xeno-canto.org/606250/download,Red-naped Bushshrike
1729,363508,James Bradley,Tsavo West National Park,Laniarius,ruficeps,-2.9524,38.2921,650,call,B,1:00,yes,https://xeno-canto.org/363508/download,Red-naped Bushshrike
1730,363507,James Bradley,Tsavo West National Park,Laniarius,ruficeps,-2.9524,38.2921,650,call,B,0:05,yes,https://xeno-canto.org/363507/download,Red-naped Bushshrike
1731,363506,James Bradley,Tsavo West National Park,Laniarius,ruficeps,-2.9524,38.2921,650,call,B,0:27,yes,https://xeno-canto.org/363506/download,Red-naped Bushshrike
1732,773309,Magnus Wadstein,Tsavo West. NV Ngulia.  Taita-Taveta County,Laniarius,ruficeps,-2.9274,38.1911,900,call,C,0:07,yes,https://xeno-canto.org/773309/download,Red-naped Bushshrike
1733,363512,James Bradley,Tsavo West National Park,Laniarius,ruficeps,-2.9524,38.2921,650,call,C,0:12,yes,https://xeno-canto.org/363512/download,Red-naped Bushshrike
1734,363510,James Bradley,Tsavo West National Park,Laniarius,ruficeps,-2.9524,38.2921,650,call,C,0:27,yes,https://xeno-canto.org/363510/download,Red-naped Bushshrike
1735,97479,Charles Davies,"Manda Island, Kenya",Laniarius,nigerrimus,-2.267,40.918,0,call,A,0:13,unknown,https://xeno-canto.org/97479/download,Black Boubou
1736,97481,Charles Davies,"Manda Island, Kenya",Laniarius,nigerrimus,-2.267,40.918,0,song,B,0:40,yes,https://xeno-canto.org/97481/download,Black Boubou
1737,97480,Charles Davies,"Manda Island, Kenya",Laniarius,nigerrimus,-2.267,40.918,0,call,B,0:25,unknown,https://xeno-canto.org/97480/download,Black Boubou
1738,775815,Oliver Fowler,"Entrance road, Nairobi National Park, Nairobi County",Laniarius,major,-1.344,36.79,1700,"duet, song",A,0:30,no,https://xeno-canto.org/775815/download,Tropical Boubou
1739,771901,Oliver Fowler,"Castle Forest Lodge, Mt. Kenya, Kirinyaga County",Laniarius,major,-0.3801,37.3106,2100,"call, song",A,0:29,yes,https://xeno-canto.org/771901/download,Tropical Boubou
1740,750359,Lars Lachmann,"Maiella (near  Kongoni), Naivasha, Nakuru County",Laniarius,major,-0.8219,36.2647,1900,song,A,0:08,no,https://xeno-canto.org/750359/download,Tropical Boubou
1741,749263,Lars Lachmann,"North Kinangop (near  Ndunyu Njeru), North Kinangop, Nyandarua County",Laniarius,major,-0.4883,36.6339,2700,"call, song",A,0:21,no,https://xeno-canto.org/749263/download,Tropical Boubou
1742,749261,Lars Lachmann,"North Kinangop (near  Ndunyu Njeru), North Kinangop, Nyandarua County",Laniarius,major,-0.5253,36.5891,2500,"call, song",A,0:26,yes,https://xeno-canto.org/749261/download,Tropical Boubou
1743,728968,isaac kilusu,Loitokitok forest near the outward bound school,Laniarius,major,-2.9433,37.5081,1800,song,A,0:27,yes,https://xeno-canto.org/728968/download,Tropical Boubou
1744,652322,isaac kilusu,Loitokitok forest near the outward bound school,Laniarius,major,-2.9433,37.5081,1800,call,A,1:07,yes,https://xeno-canto.org/652322/download,Tropical Boubou
1745,647636,isaac kilusu,Loitokitok forest near the outward bound school,Laniarius,major,-2.9433,37.5081,1800,"duet, song",A,0:33,yes,https://xeno-canto.org/647636/download,Tropical Boubou
1746,647016,isaac kilusu,Loitokitok forest near the outward bound school,Laniarius,major,-2.9433,37.5081,1800,call,A,0:28,yes,https://xeno-canto.org/647016/download,Tropical Boubou
1747,647015,isaac kilusu,Loitokitok forest near the outward bound school,Laniarius,major,-2.9433,37.5081,1800,call,A,0:13,yes,https://xeno-canto.org/647015/download,Tropical Boubou
1748,647012,isaac kilusu,Loitokitok forest near the outward bound school,Laniarius,major,-2.9433,37.5081,1800,"duet, song",A,0:44,yes,https://xeno-canto.org/647012/download,Tropical Boubou
1749,555303,Guerder,"Malewa, Naivasha, Nakuru County",Laniarius,major,-0.7754,36.3715,1900,call,A,0:22,no,https://xeno-canto.org/555303/download,Tropical Boubou
1750,478542,Bram Piot,"Ol Donyo Sabuk National Park, Machakos",Laniarius,major,-1.1367,37.2564,1700,song,A,0:22,no,https://xeno-canto.org/478542/download,Tropical Boubou
1751,434135,Bram Piot,"Gatamaiyu Forest Reserve, Kiambu County",Laniarius,major,-0.9681,36.6945,2300,song,A,0:12,no,https://xeno-canto.org/434135/download,Tropical Boubou
1752,319259,James Bradley,Gwassi Hills,Laniarius,major,-0.636,34.117,2150,song,A,0:49,no,https://xeno-canto.org/319259/download,Tropical Boubou
1753,290035,Stein Ø. Nilsen,"Maasai lodge, Nairobi",Laniarius,major,-1.3853,36.813,1600,song,A,0:15,no,https://xeno-canto.org/290035/download,Tropical Boubou
1754,290034,Stein Ø. Nilsen,"Maasai lodge, Nairobi",Laniarius,major,-1.3853,36.813,1600,song,A,1:17,no,https://xeno-canto.org/290034/download,Tropical Boubou
1755,259660,SawaSawa,"Sigiria Forest, Nairobi",Laniarius,major,-1.3161,36.7277,1800,call,A,1:07,yes,https://xeno-canto.org/259660/download,Tropical Boubou
1756,240790,Rory Nefdt,"Ol Pajeta Conservancy, Laikipia",Laniarius,major,0.0033,36.9454,1800,song,A,0:30,yes,https://xeno-canto.org/240790/download,Tropical Boubou
1757,130635,James and David Bradley,Gwassi Hills,Laniarius,major,-0.636,34.117,2000,song,A,0:27,no,https://xeno-canto.org/130635/download,Tropical Boubou
1758,120622,Rory Nefdt,"Ol Doinyo Sabuk National Park, Machakos",Laniarius,major,-1.1367,37.2564,2100,"call, song",A,0:59,yes,https://xeno-canto.org/120622/download,Tropical Boubou
1759,120621,Rory Nefdt,"Ol Doinyo Sabuk National Park, Machakos",Laniarius,major,-1.1367,37.2564,2100,"call, song",A,0:50,yes,https://xeno-canto.org/120621/download,Tropical Boubou
1760,62991,Peter Woodall,Kerio View,Laniarius,major,0.646,35.497,2350,"duet, song",A,0:09,unknown,https://xeno-canto.org/62991/download,Tropical Boubou
1761,46206,Rory Nefdt,"Gigiri, Nairobi",Laniarius,major,-1.227,36.816,1666,"call, song",A,0:20,unknown,https://xeno-canto.org/46206/download,Tropical Boubou
1762,774597,Oliver Fowler,"Near Kabete Springs, Lower Kabete, Nairobi County",Laniarius,major,-1.241,36.752,1800,call,B,0:16,yes,https://xeno-canto.org/774597/download,Tropical Boubou
1763,470585,Rolf A. de By,"Spring Valley, Nairobi",Laniarius,major,-1.248,36.791,1700,call,B,0:33,yes,https://xeno-canto.org/470585/download,Tropical Boubou
1764,450366,Frank Lambert,Kirinyaga County,Laniarius,major,-0.3801,37.3106,2100,song,B,0:52,yes,https://xeno-canto.org/450366/download,Tropical Boubou
1765,450365,Frank Lambert,Kirinyaga County,Laniarius,major,-0.3801,37.3106,2100,song,B,0:36,no,https://xeno-canto.org/450365/download,Tropical Boubou
1766,444921,James Bradley,Narok County,Laniarius,major,-1.3939,34.9126,1600,call,B,0:15,yes,https://xeno-canto.org/444921/download,Tropical Boubou
1767,444573,James Bradley,Saimo Hills,Laniarius,major,0.6679,35.8395,2500,song,B,0:18,yes,https://xeno-canto.org/444573/download,Tropical Boubou
1768,398733,Rory Nefdt,Lake Elementaita,Laniarius,major,-0.4487,36.2639,1800,song,B,0:22,yes,https://xeno-canto.org/398733/download,Tropical Boubou
1769,398569,Rory Nefdt,"The Salient, Aberdares, Nyeri",Laniarius,major,-0.3558,36.844,2100,song,B,0:09,yes,https://xeno-canto.org/398569/download,Tropical Boubou
1770,298619,Ciira Maina,Nyeri,Laniarius,major,-0.3882,36.96,1800,song,B,0:33,no,https://xeno-canto.org/298619/download,Tropical Boubou
1771,294926,Bram Piot,"Maruri, Nairobi",Laniarius,major,-1.2051,36.857,1600,song,B,0:29,yes,https://xeno-canto.org/294926/download,Tropical Boubou
1772,289552,James Bradley,"Bama Forest, Kikuyu",Laniarius,major,-1.2053,36.629,2100,song,B,0:28,no,https://xeno-canto.org/289552/download,Tropical Boubou
1773,289509,James Bradley,Gwassi Hills,Laniarius,major,-0.636,34.117,2080,"call, song",B,0:45,no,https://xeno-canto.org/289509/download,Tropical Boubou
1774,208464,James Bradley,Gwassi Hills,Laniarius,major,-0.636,34.117,1850,song,B,0:23,no,https://xeno-canto.org/208464/download,Tropical Boubou
1775,130634,James and David Bradley,Gwassi Hills,Laniarius,major,-0.636,34.117,2000,alarm call,B,0:05,no,https://xeno-canto.org/130634/download,Tropical Boubou
1776,110052,Stein Ø. Nilsen,Masai Lodge Nairobi,Laniarius,major,-1.407,36.876,500,"duet, song",B,0:11,unknown,https://xeno-canto.org/110052/download,Tropical Boubou
1777,92928,Rory Nefdt,"Noru Moru Lodge, near Mt Kenya",Laniarius,major,-0.155,37.011,1950,"duet, song",B,0:26,unknown,https://xeno-canto.org/92928/download,Tropical Boubou
1778,90896,Rory Nefdt,"Elsamere, Naivasha",Laniarius,major,-0.817,36.305,1927,"duet, song",B,0:08,unknown,https://xeno-canto.org/90896/download,Tropical Boubou
1779,90222,eloisa matheu,Ol Pejeta,Laniarius,major,,,1500,song,B,0:04,unknown,https://xeno-canto.org/90222/download,Tropical Boubou
1780,21249,Bram Piot,"Maruri, Nairobi",Laniarius,major,-1.2051,36.857,1800,alarm call,B,0:46,unknown,https://xeno-canto.org/21249/download,Tropical Boubou
1781,18463,Allen T. Chartier,Naro Moru River Lodge,Laniarius,major,-0.18333,37.08333,1965,"duet, song",B,0:49,unknown,https://xeno-canto.org/18463/download,Tropical Boubou
1782,18461,Allen T. Chartier,Naro Moru River Lodge,Laniarius,major,-0.18333,37.08333,1965,"duet, song",B,0:35,unknown,https://xeno-canto.org/18461/download,Tropical Boubou
1783,772920,Magnus Wadstein,"Naro Moru River Lodge, Kieni East, Nyeri County",Laniarius,major,-0.1552,37.0123,1900,"duet, song",C,0:44,no,https://xeno-canto.org/772920/download,Tropical Boubou
1784,608026,Meena Haribal,"North Kamagak (near  Oyugis), Kasipul, Homa Bay County",Laniarius,major,-0.4705,34.7059,1400,call,C,0:21,no,https://xeno-canto.org/608026/download,Tropical Boubou
1785,576138,isaac kilusu,"Oloitokitok, Kajiado County",Laniarius,major,-2.9261,37.5097,1800,whistle,C,0:06,no,https://xeno-canto.org/576138/download,Tropical Boubou
1786,402689,Anne Ndung'u,Nakuru County,Laniarius,major,-0.8123,36.2658,1900,song,C,0:12,no,https://xeno-canto.org/402689/download,Tropical Boubou
1787,196091,Rory Nefdt,"The Salient, Aberdares, Nyeri",Laniarius,major,-0.3558,36.844,2100,song,C,0:13,yes,https://xeno-canto.org/196091/download,Tropical Boubou
1788,195526,Rory Nefdt,Lake Elementaita,Laniarius,major,-0.4487,36.2639,1800,song,C,0:20,yes,https://xeno-canto.org/195526/download,Tropical Boubou
1789,195525,Rory Nefdt,Lake Elementaita,Laniarius,major,-0.4487,36.2639,1800,song,C,0:26,yes,https://xeno-canto.org/195525/download,Tropical Boubou
1790,195516,Rory Nefdt,Lake Elementaita,Laniarius,major,-0.4487,36.2639,1800,song,C,0:20,yes,https://xeno-canto.org/195516/download,Tropical Boubou
1791,18462,Allen T. Chartier,Naro Moru River Lodge,Laniarius,major,-0.18333,37.08333,1965,"song, male only?",C,0:16,unknown,https://xeno-canto.org/18462/download,Tropical Boubou
1792,315843,James Bradley,Gwassi Hills,Laniarius,major,-0.636,34.117,2000,song,D,0:30,yes,https://xeno-canto.org/315843/download,Tropical Boubou
1793,498915,Samuel Ziro,"Bungale, Marafa, Kilifi County",Laniarius,sublacteus,-2.95,39.8167,120,song,A,0:32,yes,https://xeno-canto.org/498915/download,East Coast Boubou
1794,466967,Frank Lambert,Arabuko-Sokoke Forest,Laniarius,sublacteus,-3.3025,39.8815,60,song,A,0:24,no,https://xeno-canto.org/466967/download,East Coast Boubou
1795,456803,Frank Lambert,Arabuko-Sokoke Forest,Laniarius,sublacteus,-3.3025,39.8815,60,song,A,0:58,no,https://xeno-canto.org/456803/download,East Coast Boubou
1796,456801,Frank Lambert,Arabuko-Sokoke Forest,Laniarius,sublacteus,-3.3025,39.8815,60,song,A,0:42,no,https://xeno-canto.org/456801/download,East Coast Boubou
1797,398558,Rory Nefdt,"Shimba Hills National Park, Kwale County",Laniarius,sublacteus,-4.2076,39.4359,400,song,A,0:32,no,https://xeno-canto.org/398558/download,East Coast Boubou
1798,101211,James and David Bradley,"Changombe Forest, Rabai District, Coastal Province",Laniarius,sublacteus,-3.9273,39.5948,120,"duet, song",A,0:10,unknown,https://xeno-canto.org/101211/download,East Coast Boubou
1799,773769,Oliver Fowler,"Maweni House, Kilifi, Kilifi County",Laniarius,sublacteus,-3.58,39.893,10,song,B,1:06,yes,https://xeno-canto.org/773769/download,East Coast Boubou
1800,585821,Colin Jackson,"Kamale, Marafa, Kilifi County",Laniarius,sublacteus,-2.7159,39.9417,190,"call, song",B,1:46,yes,https://xeno-canto.org/585821/download,East Coast Boubou
1801,466969,Frank Lambert,Arabuko-Sokoke Forest,Laniarius,sublacteus,-3.3025,39.8815,60,song,B,0:32,no,https://xeno-canto.org/466969/download,East Coast Boubou
1802,466968,Frank Lambert,Arabuko-Sokoke Forest,Laniarius,sublacteus,-3.3025,39.8815,60,call,B,0:10,no,https://xeno-canto.org/466968/download,East Coast Boubou
1803,456802,Frank Lambert,Arabuko-Sokoke Forest,Laniarius,sublacteus,-3.3025,39.8815,60,song,B,0:38,no,https://xeno-canto.org/456802/download,East Coast Boubou
1804,456800,Frank Lambert,Arabuko-Sokoke Forest,Laniarius,sublacteus,-3.3025,39.8815,60,duet,B,0:59,no,https://xeno-canto.org/456800/download,East Coast Boubou
1805,118215,Rory Nefdt,"Sandarusi House, Tiwi, Kwale, South Coast",Laniarius,sublacteus,-4.2434,39.6018,10,song,B,0:22,yes,https://xeno-canto.org/118215/download,East Coast Boubou
1806,60152,Wim Heylen,Arabuko-Sokoke Forest,Laniarius,sublacteus,-3.669,39.817,?,"call, duet, duet call",B,0:25,unknown,https://xeno-canto.org/60152/download,East Coast Boubou
1807,755750,Lars Lachmann,Arabuko-Sokoke Forest,Laniarius,sublacteus,-3.3025,39.8815,60,"duet, song",C,0:24,no,https://xeno-canto.org/755750/download,East Coast Boubou
1808,128897,James and David Bradley,"Changombe Forest, Rabai District, Coastal Province",Laniarius,sublacteus,-3.9273,39.5948,120,song,C,0:14,no,https://xeno-canto.org/128897/download,East Coast Boubou
1809,538465,James Bradley,"Lake Kanyaboli, Siaya",Laniarius,mufumbiri,0.0466,34.1505,1100,song,B,0:16,no,https://xeno-canto.org/538465/download,Papyrus Gonolek
1810,538464,James Bradley,"Lake Kanyaboli, Siaya",Laniarius,mufumbiri,0.0466,34.1505,1100,song,C,0:16,no,https://xeno-canto.org/538464/download,Papyrus Gonolek
1811,469199,Frank Lambert,"Hippo Point, Kisumu, Kisumu County",Laniarius,erythrogaster,-0.125,34.7421,1100,call,A,0:54,yes,https://xeno-canto.org/469199/download,Black-headed Gonolek
1812,469198,Frank Lambert,"Hippo Point, Kisumu, Kisumu County",Laniarius,erythrogaster,-0.125,34.7421,1100,call,A,0:10,yes,https://xeno-canto.org/469198/download,Black-headed Gonolek
1813,292111,James Bradley,"Gwassi Hills (western foothills), Nyanza",Laniarius,erythrogaster,-0.6143,34.0906,1150,call,A,0:13,no,https://xeno-canto.org/292111/download,Black-headed Gonolek
1814,72890,James Bradley,"Dunga, Kisumu",Laniarius,erythrogaster,-0.129,34.743,1390,song,A,0:16,unknown,https://xeno-canto.org/72890/download,Black-headed Gonolek
1815,444631,James Bradley,"Kachemkot River, West Pokot County",Laniarius,erythrogaster,1.3088,34.9554,1400,song,B,0:15,yes,https://xeno-canto.org/444631/download,Black-headed Gonolek
1816,444629,James Bradley,"Kachemkot River, West Pokot County",Laniarius,erythrogaster,1.3088,34.9554,1400,alarm call,B,1:06,yes,https://xeno-canto.org/444629/download,Black-headed Gonolek
1817,444628,James Bradley,"Kachemkot River, West Pokot County",Laniarius,erythrogaster,1.3088,34.9554,1400,song,B,0:25,yes,https://xeno-canto.org/444628/download,Black-headed Gonolek
1818,396433,James Bradley,Marich Pass Field Studies Centre,Laniarius,erythrogaster,1.5371,35.4572,950,song,B,0:13,no,https://xeno-canto.org/396433/download,Black-headed Gonolek
1819,101154,James and David Bradley,Kerio Valley,Laniarius,erythrogaster,0.457,35.6481,1125,begging,B,0:41,unknown,https://xeno-canto.org/101154/download,Black-headed Gonolek
1820,380108,Anne Ndung'u,"Kisumu, Kisumu County",Laniarius,erythrogaster,-0.1086,34.7529,1200,call,C,0:20,no,https://xeno-canto.org/380108/download,Black-headed Gonolek
1821,728961,isaac kilusu,"Road past Amboseli sopa lodge, Amboseli Np",Nilaus,afer,-2.814,37.5034,1300,call,A,0:15,yes,https://xeno-canto.org/728961/download,Brubru
1822,600791,isaac kilusu,"Road past Amboseli sopa lodge, Amboseli Np",Nilaus,afer,-2.814,37.5034,1300,song,A,0:01,no,https://xeno-canto.org/600791/download,Brubru
1823,591016,isaac kilusu,"Mandegee farm, oloitoktok",Nilaus,afer,-2.9858,37.5975,1500,song,A,0:24,no,https://xeno-canto.org/591016/download,Brubru
1824,756787,Lars Lachmann,"Nairobi National Park (near  Nairobi), Nairobi",Nilaus,afer,-1.357,36.8466,1600,song,B,0:15,no,https://xeno-canto.org/756787/download,Brubru
1825,555511,Scott Connop,"Baringo Cliffs, Lake Baringo",Nilaus,afer,0.6155,36.0059,1000,song,B,0:56,yes,https://xeno-canto.org/555511/download,Brubru
1826,524186,Bram Piot,"Swara Plains Conservancy, Lukenya, Machakos County",Nilaus,afer,-1.5138,37.0511,1600,song,B,0:19,no,https://xeno-canto.org/524186/download,Brubru
1827,397522,Rory Nefdt,"Satao Elerai, Kajiado County",Nilaus,afer,-2.8145,37.4113,1500,song,B,0:16,no,https://xeno-canto.org/397522/download,Brubru
1828,235183,Rory Nefdt,"Buffalo Springs and Samburu Reserves, Isiolo",Nilaus,afer,0.5824,37.5861,850,song,B,1:18,yes,https://xeno-canto.org/235183/download,Brubru
1829,619565,isaac kilusu,"Mandegee farm, oloitoktok",Nilaus,afer,-2.9858,37.5975,1500,song,C,0:17,yes,https://xeno-canto.org/619565/download,Brubru
1830,211584,James Bradley,Marigat-Kabarnet Rd.,Nilaus,afer,0.4711,35.9115,1300,song,C,0:08,yes,https://xeno-canto.org/211584/download,Brubru
1831,536419,James Bradley,"3km north of Kanyarkwat, West Pokot County",Prionops,plumatus,1.2925,34.9079,1700,call,B,0:43,yes,https://xeno-canto.org/536419/download,White-crested Helmetshrike
1832,536410,James Bradley,"Lake Kamnarok, Baringo County",Prionops,plumatus,0.6307,35.6307,1065,call,B,0:23,yes,https://xeno-canto.org/536410/download,White-crested Helmetshrike
1833,469005,Frank Lambert,"Sagala Lodge, Tsavo West",Prionops,plumatus,-3.457,38.618,600,"call, clicking",B,0:52,yes,https://xeno-canto.org/469005/download,White-crested Helmetshrike
1834,736028,isaac kilusu,"Lake Chala, Taveta, Taita-Taveta County",Prionops,plumatus,-3.3272,37.7026,950,call,C,0:06,yes,https://xeno-canto.org/736028/download,White-crested Helmetshrike
1835,455525,Frank Lambert,,Prionops,poliolophus,,,1900,"call, song, group response",A,0:13,yes,,Grey-crested Helmetshrike
1836,455524,Frank Lambert,,Prionops,poliolophus,,,1900,"call, song, group response",A,2:58,yes,,Grey-crested Helmetshrike
1837,455521,Frank Lambert,,Prionops,poliolophus,,,1900,"call, song",A,1:04,yes,,Grey-crested Helmetshrike
1838,455526,Frank Lambert,,Prionops,poliolophus,,,1900,"call, group response",B,0:26,yes,,Grey-crested Helmetshrike
1839,455523,Frank Lambert,,Prionops,poliolophus,,,1900,"call, group response",B,0:22,yes,,Grey-crested Helmetshrike
1840,455520,Frank Lambert,,Prionops,poliolophus,,,1900,call,B,0:30,yes,,Grey-crested Helmetshrike
1841,456821,Frank Lambert,Arabuko-Sokoke Forest,Prionops,retzii,-3.3025,39.8815,60,song,A,0:17,yes,https://xeno-canto.org/456821/download,Retz's Helmetshrike
1842,456820,Frank Lambert,Arabuko-Sokoke Forest,Prionops,retzii,-3.3025,39.8815,60,song,A,0:51,yes,https://xeno-canto.org/456820/download,Retz's Helmetshrike
1843,363350,James Bradley,"Kibwezi Forest, Makueni County",Prionops,retzii,-2.4118,37.9584,900,call,C,0:18,yes,https://xeno-canto.org/363350/download,Retz's Helmetshrike
1844,456822,Frank Lambert,Arabuko-Sokoke Forest,Prionops,scopifrons,-3.3025,39.8815,60,call,A,2:09,yes,https://xeno-canto.org/456822/download,Chestnut-fronted Helmetshrike
1845,456823,Frank Lambert,Arabuko-Sokoke Forest,Prionops,scopifrons,-3.3025,39.8815,60,call,B,0:56,yes,https://xeno-canto.org/456823/download,Chestnut-fronted Helmetshrike
1846,399241,Rory Nefdt,"Shimba Hills National Park, Kwale County",Prionops,scopifrons,-4.2076,39.4359,400,song,B,0:06,no,https://xeno-canto.org/399241/download,Chestnut-fronted Helmetshrike
1847,456824,Frank Lambert,Arabuko-Sokoke Forest,Prionops,scopifrons,-3.3025,39.8815,60,call,C,0:18,yes,https://xeno-canto.org/456824/download,Chestnut-fronted Helmetshrike
1848,444796,James Bradley,"Main Road, Kakamega Forest",Megabyas,flammulatus,0.2256,34.8955,1600,call,C,0:13,yes,https://xeno-canto.org/444796/download,African Shrike-flycatcher
1849,443640,James Bradley,Saimo Hills,Ceblepyris,caesius,0.6679,35.8395,2450,song,A,0:50,yes,https://xeno-canto.org/443640/download,Grey Cuckooshrike
1850,499988,James Bradley,"Oloololo Escarpment, West Maasai Mara",Ceblepyris,caesius,-1.278,34.9683,1800,song,C,0:07,yes,https://xeno-canto.org/499988/download,Grey Cuckooshrike
1851,316139,James Bradley,Gwassi Hills,Ceblepyris,caesius,-0.636,34.117,2200,call,C,0:42,no,https://xeno-canto.org/316139/download,Grey Cuckooshrike
