,Unnamed: 0,species,genus,family,order,biotope,sound_id,min_t,max_t,min_f,max_f,dt,df,centroid_f,centroid_t,duration_t,bandwidth_f,area_tf,shp_002,shp_003,shp_004,shp_005,shp_006,shp_007,shp_008,shp_009,shp_010,shp_011,shp_012,shp_013,shp_014,shp_015,shp_016,shp_017,shp_018,shp_019,shp_020,shp_021,shp_022,shp_023,shp_024,shp_025,shp_026,shp_027,shp_028,shp_029,shp_030,shp_031,shp_032,shp_033,shp_034,shp_035,shp_036,shp_037,shp_038,shp_039,shp_040,shp_041,shp_042,shp_043,shp_044,shp_045,shp_046,shp_047,shp_048,MEANf,VARf,SKEWf,KURTf,NBPEAKS,LEQf,ENRf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,ROU,ZCR,MEANt,VARt,SKEWt,KURTt,Ht
1580,1580,chelicuti,Halcyon,Alcedinidae,Coraciiformes,Woodlands,400926,2.8515,2.8973,2291.209,2719.78,0.0458,428.571,2531.25,2.869333333333333,0.0533333333333333,421.875,22.5,0.1565478298784003,0.0921893851654739,0.0843699344438829,0.0632975299230384,0.0585250178252081,0.0613418951900772,0.0643153086021548,0.1420631072647297,0.1660508386569079,0.0683748501936953,0.0582028620885222,0.0793326142261023,0.04405454013209,0.0318095549045568,0.0280282684620476,0.0286827697590906,0.0289952751554083,0.077317612223548,0.0671560983578982,0.131706091552211,0.0842502434731652,0.0139951984230235,0.0168075008704556,0.0153995783015814,0.0099640103676438,0.04314883066405,0.0483774881753279,0.1630441158917555,0.1491404300411329,0.018731339019554,0.0170556987106081,0.0124057733740635,0.0071157489161511,0.0282404475392673,0.027651180888313,0.1573567275617007,0.1574087469991739,0.0195164105007731,0.0191002782811228,0.0093214039953225,0.0054062958574285,0.0210461434060584,0.0146423794843842,0.1328403851042156,0.1319771722630635,0.0210635791944188,0.0145945226969754,0.0001661365217047,6.828112296532943e-07,11.605589696601228,152.63743863497976,63,58.60780600334544,-34.392193996654555,-38.66310799326597,4.270913996611419,0.2674927759306321,0.6553385229342421,1.0,1.0,1,134.00333894226867,11.54679454447588,235.20160694240664,0.9923770906421734,0.0004742619187963,6180.163785259327,9.470737812430248e-20,0.0002682221872654,-0.0925490745137499,4.143620356911485,0.7098094752546131
1581,1581,chelicuti,Halcyon,Alcedinidae,Coraciiformes,Woodlands,400926,2.9191,2.9453,2192.308,2752.747,0.0262,560.44,2484.375,2.933333333333333,0.0213333333333333,562.5,12.0,0.2277952744395665,0.0662006689965719,0.0899616551021893,0.0567964601255351,0.0592358001903909,0.0472380154767468,0.0689691637652967,0.1127840802424378,0.1693090159815264,0.0497993402528076,0.0387849601771821,0.0568199008251165,0.0343908179257938,0.0331996355493466,0.0360838926309048,0.024877602153348,0.0043236105212906,0.0672889184518831,0.0551830309874087,0.1031639904975307,0.06062643792726,0.0071037626744654,0.0135092389614329,0.0195855459505745,0.0050911038674421,0.0358031947491836,0.0436069045241304,0.1612046447464085,0.143229040701916,0.0184177803636571,0.0107887931391838,0.0115886208935259,0.011346803852485,0.0231611049416193,0.0211392982813335,0.154512385301336,0.144607734069064,0.0162564677097159,0.018918919622267,0.0085195679824418,0.0048945433620555,0.0199268629240939,0.0129990099770347,0.1339007162898587,0.1344541789326992,0.0200930212555364,0.0135027599157482,0.0001661365217047,6.828112296532943e-07,11.605589696601228,152.63743863497976,63,58.60780600334544,-34.392193996654555,-38.66310799326597,4.270913996611419,0.2674927759306321,0.6553385229342421,1.0,1.0,1,134.00333894226867,11.54679454447588,235.20160694240664,0.9923770906421734,0.0004742619187963,6180.163785259327,9.470737812430248e-20,0.0002682221872654,-0.0925490745137499,4.143620356911485,0.7098094752546131
1582,1582,chelicuti,Halcyon,Alcedinidae,Coraciiformes,Woodlands,400926,2.9714,3.0041,2241.758,2653.846,0.0327,412.088,2484.375,2.997333333333333,0.032,421.875,13.5,0.1862309679084811,0.0491585240676522,0.0568282552140192,0.0624340061307389,0.0563433814720535,0.037942304317,0.0477083441093054,0.0908244157622281,0.130425842821455,0.034986978436681,0.0281806939456958,0.0495008845424216,0.0335359584323634,0.0161866229924154,0.0159375158992051,0.0234204238747058,0.015022544131624,0.0414245682834831,0.0347885408094845,0.0938007989109446,0.0449951843891054,0.0134916912752651,0.0143425820070435,0.0244376741489488,0.0239233204939104,0.0227471473040136,0.0299959023441446,0.1718402266760832,0.1631383566261116,0.0300636234227206,0.0229459914836472,0.010996205756444,0.0151313957890839,0.0185071015481599,0.0152419970017645,0.1550726217438446,0.1419409231139299,0.0142096239407025,0.0196730089541815,0.0083351710984794,0.0061972247480451,0.017814565240986,0.0112793654886739,0.1352281596911604,0.1378275138557821,0.0191718572764852,0.0133130910231498,9.445216858002904e-05,9.07954266123991e-08,8.003197587399166,76.892374242299,65,50.080375919008766,-42.91962408099123,-42.92093440949171,0.0013103285004802,0.4097120709247949,-2.220446049250313e-16,1.0,1.0,1,202.00125585355448,14.194853423603648,181.78691432414357,0.8948940372066273,0.0,5782.026768642447,-2.5650468223493896e-19,3.971790214443452e-05,0.0006396376654618,3.229255387085552,0.7913546911657572
1583,1583,chelicuti,Halcyon,Alcedinidae,Coraciiformes,Woodlands,400926,3.0172,3.0434,1961.538,2620.879,0.0262,659.341,2296.875,3.029333333333333,0.0213333333333333,656.25,14.0,0.1425839929858209,0.0699880560343673,0.0705700382873673,0.0633475512816412,0.060076777786968,0.0516012271278201,0.0571293818178397,0.0452537936834763,0.0745768719835526,0.0338576573120035,0.0358191842862768,0.0473725086780073,0.0315554867482453,0.0208468505644568,0.0265936906684693,0.0206612452176966,0.0177035680640089,0.0268137713512248,0.0240882074639101,0.0954479709463482,0.0539980931394147,0.0258130025894774,0.0216722133336777,0.0246941193824367,0.0316663754052455,0.015681900118569,0.0216760408304477,0.1616157169411565,0.1218943401499955,0.0384002780272943,0.0329257697909147,0.0111354287100155,0.0147792740950813,0.0165474131136514,0.0150040534597456,0.1469983967130583,0.1112755088828492,0.0172546195316004,0.0223515537153008,0.0084473516827358,0.0072898270703954,0.0159048690812941,0.0093695112547017,0.137733129662494,0.1471696060445315,0.0173325394052004,0.0121393470257145,9.445216858002904e-05,9.07954266123991e-08,8.003197587399166,76.892374242299,65,50.080375919008766,-42.91962408099123,-42.92093440949171,0.0013103285004802,0.4097120709247949,-2.220446049250313e-16,1.0,1.0,1,202.00125585355448,14.194853423603648,181.78691432414357,0.8948940372066273,0.0,5782.026768642447,-2.5650468223493896e-19,3.971790214443452e-05,0.0006396376654618,3.229255387085552,0.7913546911657572
1584,1584,chelicuti,Halcyon,Alcedinidae,Coraciiformes,Woodlands,400926,3.063,3.0891,1879.121,2307.692,0.0262,428.571,2062.5,3.072,0.032,421.875,13.5,0.1320860076447159,0.0500136680153711,0.0639691260840073,0.056499439219282,0.052643285409909,0.0419683220992287,0.0603945144347021,0.0512026535316186,0.0831639512438162,0.0283844464432501,0.0217990593420183,0.0599221235938499,0.0323275461208267,0.0373158113625087,0.0276948464438139,0.0154847831063745,0.0104403078160746,0.0171613571787256,0.0183128749949425,0.0991417795729525,0.0734731789400179,0.0521981571719015,0.0389241513223668,0.0222510065746423,0.0203539260622549,0.0155904813635717,0.0200212565017123,0.1428444971716604,0.0632170613010007,0.0491003571643469,0.0427065470101403,0.0117869161954126,0.0146404664638649,0.0143128683478322,0.014525227529562,0.1362201071229639,0.0688657904133942,0.0221206655354056,0.026583493595762,0.0085481782003716,0.0088230497762107,0.0135699321503171,0.0072014777341255,0.1401684593737207,0.1559526918889116,0.0153395706382119,0.0111600133530235,9.445216858002904e-05,9.07954266123991e-08,8.003197587399166,76.892374242299,65,50.080375919008766,-42.91962408099123,-42.92093440949171,0.0013103285004802,0.4097120709247949,-2.220446049250313e-16,1.0,1.0,1,202.00125585355448,14.194853423603648,181.78691432414357,0.8948940372066273,0.0,5782.026768642447,-2.5650468223493896e-19,3.971790214443452e-05,0.0006396376654618,3.229255387085552,0.7913546911657572
1585,1585,chelicuti,Halcyon,Alcedinidae,Coraciiformes,Woodlands,400926,3.1088,3.1349,1912.088,2307.692,0.0262,395.604,2109.375,3.1253333333333333,0.032,375.0,12.0,0.1253117122150276,0.0514119138002422,0.0766659123482106,0.0487183360020224,0.0470521299778825,0.0484954503329369,0.0787178132811376,0.0245273543684141,0.0278940487518951,0.0357805999396708,0.0322138693249841,0.0614875216959411,0.0309977777869556,0.0480574774976483,0.0355691814852115,0.0184553488495478,0.0126195666683749,0.0299624649322114,0.0277896405563585,0.1018043336196074,0.0739262603195144,0.0682160552893755,0.0515068610997386,0.023924888109868,0.0199970318303437,0.0139572487426043,0.0180748852720206,0.1532766739779857,0.0697533471870265,0.0584498202910176,0.0520608390868536,0.0136598044624037,0.0161179038221939,0.0127462160829257,0.0132443652720389,0.1388327455612757,0.0740237273815024,0.0264116515909873,0.0305336693711314,0.0083210780835128,0.0098490973182506,0.0121803568556681,0.0062306316046064,0.1409251922184064,0.1573976993540996,0.0151861842048059,0.0115718856357133,9.445216858002904e-05,9.07954266123991e-08,8.003197587399166,76.892374242299,65,50.080375919008766,-42.91962408099123,-42.92093440949171,0.0013103285004802,0.4097120709247949,-2.220446049250313e-16,1.0,1.0,1,202.00125585355448,14.194853423603648,181.78691432414357,0.8948940372066273,0.0,5782.026768642447,-2.5650468223493896e-19,3.971790214443452e-05,0.0006396376654618,3.229255387085552,0.7913546911657572
1586,1586,chelicuti,Halcyon,Alcedinidae,Coraciiformes,Woodlands,400926,3.1415,3.1676,1978.022,2340.659,0.0262,362.637,2156.25,3.1573333333333333,0.0213333333333333,375.0,8.0,0.1681972304928326,0.0633294670690751,0.0861455068688654,0.0432687410065169,0.0373962385901557,0.0758371758330113,0.0962933668094862,0.0248947160588114,0.0325424354364645,0.0452099830828005,0.040603721763312,0.0524634182760069,0.0249230020719509,0.0468021398357304,0.0321797147189981,0.0288581135748653,0.0282416363081125,0.0441427036388686,0.0384511811678532,0.1002731869624984,0.0637547000436907,0.0735756590433773,0.0565020278349476,0.0263645796906748,0.0259075271473998,0.0168959824294232,0.0201414085571657,0.1686818288370833,0.1018194113427909,0.061574135475251,0.0563048351374944,0.0154681849593935,0.0175799243102881,0.0115774253202473,0.0122809787473452,0.1426076364210026,0.0842187918275339,0.0299270454723128,0.0336417482511302,0.008092994830041,0.010680426012573,0.0109793365220124,0.0054252554467136,0.1414466751571499,0.1580135459736301,0.0151812106091687,0.0120166216399841,9.445216858002904e-05,9.07954266123991e-08,8.003197587399166,76.892374242299,65,50.080375919008766,-42.91962408099123,-42.92093440949171,0.0013103285004802,0.4097120709247949,-2.220446049250313e-16,1.0,1.0,1,202.00125585355448,14.194853423603648,181.78691432414357,0.8948940372066273,0.0,5782.026768642447,-2.5650468223493896e-19,3.971790214443452e-05,0.0006396376654618,3.229255387085552,0.7913546911657572
1587,1587,chelicuti,Halcyon,Alcedinidae,Coraciiformes,Woodlands,400926,3.1785,3.2091,2357.143,2604.396,0.0305,247.253,2484.375,3.2,0.032,281.25,9.0,0.2435471840091918,0.0631578053275029,0.0674427095733237,0.0872794528471848,0.0602474322263573,0.0816779793166804,0.0648851985532077,0.0373341545636748,0.0710453198252367,0.0415061468588563,0.0346560458742072,0.1306344341405108,0.0753433723695097,0.057550401470737,0.0633413695244518,0.0324498832745144,0.0246910758686198,0.0342414247204702,0.0329391664612358,0.1715894458229386,0.1439036645837312,0.075223948940409,0.0612255742972959,0.0251184735296432,0.0286578156867831,0.0212376715776847,0.0248300379420113,0.2117185980330769,0.2322175455219822,0.0636953021487432,0.0574003269904056,0.0191897701157208,0.0214529107010332,0.0131110988535633,0.0124493237110517,0.1622678938510793,0.1571241406660309,0.0309292349060145,0.0331870455181385,0.0075137712595654,0.0105489299274381,0.0109060719442363,0.0061750555768146,0.1369021368456399,0.1373052062689492,0.0172069827368308,0.0139734536510077,9.445216858002904e-05,9.07954266123991e-08,8.003197587399166,76.892374242299,65,50.080375919008766,-42.91962408099123,-42.92093440949171,0.0013103285004802,0.4097120709247949,-2.220446049250313e-16,1.0,1.0,1,202.00125585355448,14.194853423603648,181.78691432414357,0.8948940372066273,0.0,5782.026768642447,-2.5650468223493896e-19,3.971790214443452e-05,0.0006396376654618,3.229255387085552,0.7913546911657572
1588,1588,chelicuti,Halcyon,Alcedinidae,Coraciiformes,Woodlands,400926,3.2193,3.2455,2373.626,2587.912,0.0262,214.286,2484.375,3.232,0.0213333333333333,187.5,4.0,0.1279511751372277,0.0966001813408069,0.0775666844889147,0.0661518581277213,0.0336036861504238,0.0776272075056516,0.0615161042285292,0.0305977237411149,0.0781047971007917,0.042703841496722,0.0560667379938533,0.1611128765621802,0.0990011603516188,0.0477877628511378,0.0575353560446995,0.0297391499174559,0.0046432121947083,0.0191651333669152,0.0202393897176965,0.2051914632679604,0.1892432151626776,0.0670031024304056,0.055040773561497,0.0239687347338699,0.0308544139763354,0.0195071739018561,0.0225036214556109,0.2210941553930479,0.2524096157481098,0.0582478715371142,0.0526677490872535,0.0214206941715234,0.0244899870175511,0.0145004834403188,0.0122894469194625,0.1644596793073643,0.1631528508099446,0.0320354593967554,0.0329132751071224,0.0073700114307138,0.0113567865668852,0.0096168387671902,0.0052012155143789,0.1373211852446011,0.1376728136510995,0.0167961905763795,0.0140435753939702,9.445216858002904e-05,9.07954266123991e-08,8.003197587399166,76.892374242299,65,50.080375919008766,-42.91962408099123,-42.92093440949171,0.0013103285004802,0.4097120709247949,-2.220446049250313e-16,1.0,1.0,1,202.00125585355448,14.194853423603648,181.78691432414357,0.8948940372066273,0.0,5782.026768642447,-2.5650468223493896e-19,3.971790214443452e-05,0.0006396376654618,3.229255387085552,0.7913546911657572
1589,1589,chelicuti,Halcyon,Alcedinidae,Coraciiformes,Woodlands,400926,3.2651,3.2978,2324.176,2571.429,0.0327,247.253,2484.375,3.285333333333333,0.032,234.375,7.5,0.1961889814113501,0.0982623893012403,0.0820095718945951,0.0830353066274909,0.044817350861231,0.0754934644401804,0.0698862370917415,0.0473468549256481,0.0898766486160001,0.0335822604600049,0.0473862328620765,0.1839500106203458,0.1164061373057494,0.0559571821659445,0.0551271040382073,0.0306670077670137,0.0191238036370738,0.0222079766349563,0.0273455131193459,0.2250967685728924,0.187905736297099,0.0600766992007043,0.0497252935635058,0.0222272290968438,0.0323637567113319,0.0151297317548815,0.0167134557285185,0.2288876809409637,0.2643494606062084,0.0475128277592758,0.0436064718959045,0.0242266762425981,0.0283404888868497,0.016120247401642,0.0120665831007591,0.1654835753442302,0.1634834750688331,0.0334745051245422,0.032647585219244,0.0098586187149014,0.0143787542962931,0.0099663825368779,0.0060249679701108,0.1387022035396247,0.1411593592963402,0.0161293001947368,0.0141448437630195,0.000127804376563,5.807442927977245e-07,12.535897142437651,177.22334172051768,66,57.85301213299547,-35.14698786700454,-35.147510140849285,0.0005222738447443,0.2346249372125232,-2.220446049250313e-16,1.0,1.0,1,202.00125585355448,14.194853423603648,171.54295961539535,0.9932302136983698,0.0,5717.197452229299,-2.121445269984376e-19,0.0002449803696593,0.0941031492039077,2.2200806586866606,0.9923047815841228
1590,1590,chelicuti,Halcyon,Alcedinidae,Coraciiformes,Woodlands,400926,3.3087,3.3414,2324.176,2587.912,0.0327,263.736,2437.5,3.328,0.032,234.375,7.5,0.1768215710795756,0.0934148081439472,0.0877711646173971,0.0980727311496599,0.0558100599799797,0.0730373599742455,0.0730262963142606,0.034038331475359,0.0538168419461132,0.0373145222203919,0.0471926186460301,0.202072626488129,0.11296593385748,0.0474072755989978,0.0546677251896109,0.0386019518334278,0.0389703906774222,0.0268454785996257,0.0295082851541664,0.2465888868024794,0.2080899624297164,0.0454505958858245,0.0419186756537306,0.013834629602209,0.0246449330638646,0.0111831643160046,0.0140617305818186,0.2344254205551789,0.2689314895763003,0.0313202939263372,0.0289878165605307,0.0267030760742838,0.0313657700066376,0.0178480725065567,0.0121934087497483,0.1675474401545766,0.1687713272965259,0.0346260847793421,0.0323426358254779,0.0129553226037918,0.0176190861432666,0.0111504139954673,0.0076974596197518,0.1394581975636657,0.1421347606505924,0.0157234123025601,0.0144074962478,0.0001215146057613,4.0136179644521713e-07,11.934576050741644,168.02455403394873,67,56.28496478334971,-36.71503521665029,-36.7167814113375,0.0017461946872074,0.2645186909069957,-2.220446049250313e-16,1.0,1.0,1,202.0012558535547,14.19485342360366,166.92958375954584,0.9934895934274188,0.0,5350.31847133758,1.1933129643662112e-19,0.0002049048759702,0.0407240670427028,2.847699938557967,0.84096755094055
1591,1591,chelicuti,Halcyon,Alcedinidae,Coraciiformes,Woodlands,400926,3.348,3.3719,2340.659,2653.846,0.024,313.187,2531.25,3.36,0.0213333333333333,328.125,7.0,0.1279476376400634,0.0564324043402329,0.0610523715077241,0.0980666662413658,0.0628630527898747,0.0515770229850863,0.0562986817824378,0.0290032734335522,0.0277178368791461,0.0479727113970462,0.0494830983264984,0.2039805545564796,0.104328031846364,0.0314442493478645,0.0313013168623314,0.0460881468404838,0.0431870945555756,0.0387951431475799,0.0436548954125877,0.2598674713951936,0.2072739869821783,0.0283071554130571,0.0285473133283662,0.0045733671681276,0.0157964160443128,0.0086742407975572,0.0133283909509956,0.230942534759641,0.2447143488074334,0.0166740477463092,0.0157136412423256,0.0277503253172629,0.0281572908137423,0.0221369613353589,0.0160064945615072,0.1704613554429865,0.1818770091993823,0.0344093350830307,0.0319367690840017,0.0156381106055234,0.0203507165697765,0.0126832178244949,0.0096358798397418,0.138869261347634,0.137764635767173,0.015701746480859,0.0148494074855467,0.0001215146057613,4.0136179644521713e-07,11.934576050741644,168.02455403394873,67,56.28496478334971,-36.71503521665029,-36.7167814113375,0.0017461946872074,0.2645186909069957,-2.220446049250313e-16,1.0,1.0,1,202.0012558535547,14.19485342360366,166.92958375954584,0.9934895934274188,0.0,5350.31847133758,1.1933129643662112e-19,0.0002049048759702,0.0407240670427028,2.847699938557967,0.84096755094055
1592,1592,chelicuti,Halcyon,Alcedinidae,Coraciiformes,Woodlands,400926,3.3872,3.4177,2357.143,2686.813,0.0305,329.67,2531.25,3.4026666666666667,0.0213333333333333,328.125,7.0,0.1076038129026677,0.0786914480493305,0.0798936147094213,0.1433696166864932,0.0822029500529515,0.0795629893204543,0.0789088875633567,0.0496609343867961,0.0251333752101777,0.0895489702961327,0.0776758709668645,0.2354606557156392,0.1537501093157719,0.0304867797012122,0.0392679277369779,0.0545629824418119,0.0382014916056946,0.046956918227157,0.0580888453214034,0.2646142211412193,0.2137847580095281,0.037337396790083,0.0296048463379171,0.0161244630149486,0.0287367500402569,0.0149220531866166,0.0144040687708984,0.2341109106531053,0.2383126938383245,0.0224306372085379,0.0255981872655399,0.0281548686319007,0.0216407003742784,0.0278103885319195,0.022008387174285,0.1722663988384654,0.1881095219147777,0.0335688124650939,0.0314119463648966,0.0187464978763833,0.0236301870327322,0.0139421631641809,0.0113490371456225,0.1396195526635575,0.1387041705467703,0.0152783225235641,0.015089093636671,0.0001215146057613,4.0136179644521713e-07,11.934576050741644,168.02455403394873,67,56.28496478334971,-36.71503521665029,-36.7167814113375,0.0017461946872074,0.2645186909069957,-2.220446049250313e-16,1.0,1.0,1,202.0012558535547,14.19485342360366,166.92958375954584,0.9934895934274188,0.0,5350.31847133758,1.1933129643662112e-19,0.0002049048759702,0.0407240670427028,2.847699938557967,0.84096755094055
1593,1593,chelicuti,Halcyon,Alcedinidae,Coraciiformes,Woodlands,400926,3.4265,3.5071,2373.626,2505.495,0.0807,131.868,2437.5,3.466666666666667,0.0853333333333333,93.75,8.0,0.0869736706613765,0.0753947311894425,0.0646214876080815,0.1429661019189235,0.0875017657318721,0.0848262238651188,0.0746929071674381,0.0835343298233202,0.0846703323133719,0.0709080869668544,0.0569909361321847,0.2317741840897816,0.1955468096509293,0.0893818724906763,0.075983569407348,0.0551785400180682,0.0521870599100539,0.0362088438811068,0.0382500271546997,0.2623454178825474,0.2212270145532102,0.0826322354481907,0.0729117422136409,0.0392216312046551,0.0517600250918401,0.0326802054242588,0.0234674515754492,0.253123039812936,0.2861650234081516,0.0444768021767232,0.0494747442352331,0.0284016655021731,0.012339091386002,0.0359485826023301,0.0311665121299182,0.1723584064762006,0.1829393665142864,0.032383761593116,0.0309964215830414,0.0234055079518585,0.0285581128266205,0.0148044896654548,0.0130537918537132,0.1426420212734846,0.1480833739737074,0.0142087177058842,0.015216611144223,0.0001826504362056,9.63726286631689e-07,11.079162599694431,136.23081452556573,65,60.08003218997633,-32.919967810023664,-37.714529593408784,4.79456178338512,0.2694205596546818,0.1757844767782098,1.0,1.0,1,66.0104838478516,8.072678556184517,293.16583460173115,0.9725757669187564,0.0016755980994401,4988.624612202688,2.4397351885506283e-19,0.0004977596340463,0.0332749416434366,3.0200641264850474,0.87135561069657
1594,1594,chelicuti,Halcyon,Alcedinidae,Coraciiformes,Woodlands,400926,3.518,3.5573,2390.11,2752.747,0.0392,362.637,2578.125,3.530666666666667,0.032,375.0,12.0,0.1850579501159926,0.0761241382541111,0.0603292017016811,0.0835223664144715,0.0568352586738839,0.061702277259874,0.0652866258825951,0.0793720940995227,0.1116945410519879,0.0737604300296973,0.0664153128636907,0.1266816232753929,0.0615486763595045,0.0566920895995348,0.0457426730747407,0.0433499551167004,0.0268985718787868,0.0502197346237354,0.0438406717756102,0.2412054114558904,0.1727433871009744,0.0909858403060788,0.0756985766777947,0.0476938004966991,0.0594219228390646,0.0549462509379082,0.0460530432306447,0.2274456487380244,0.1833268429091651,0.0657292377022165,0.0687594496528874,0.0316493191228659,0.0141841833818576,0.0430689869602475,0.0385339192227737,0.1768150006214169,0.208016484221956,0.0305380680573264,0.0303389689711051,0.0284922571721862,0.033965212506471,0.0190850614441277,0.0176667575143142,0.1400532810387408,0.1335828906997494,0.0143468473800298,0.0160141441397821,0.0002999514301006,4.0657825663508366e-06,11.889562459335997,161.8752097835377,61,66.2791973264012,-26.720802673598804,-26.758024880222617,0.037222206623813,0.2441651684843465,-2.220446049250313e-16,1.0,1.0,1,406.0000060666363,20.149319440283044,166.1154666098883,0.9518947756669286,0.0,5344.6447507953335,-5.003656261566188e-19,0.0014064935702505,0.0703569400862938,2.842132608169454,0.9508396497693832
1595,1595,chelicuti,Halcyon,Alcedinidae,Coraciiformes,Woodlands,400926,3.566,3.5943,2373.626,2769.231,0.0283,395.604,2578.125,3.5733333333333333,0.032,375.0,12.0,0.1899704007492549,0.0691977684810114,0.0658699650068083,0.0900865834971261,0.0658655654093248,0.0603091343338946,0.0626160024801093,0.052418226980055,0.07362857216218,0.0463427062903877,0.0469606677088235,0.139757969586976,0.0825805665197008,0.0593736833807519,0.0520978367022737,0.0375339221882864,0.0408574491056138,0.0609777402464526,0.0431772643669145,0.2393414075147938,0.1828232678555487,0.0752691013414149,0.0584525900330776,0.0355327431262618,0.0418773186490822,0.0632278085289627,0.0568061415155675,0.225881246672544,0.1835738302869065,0.0644835830364673,0.0635218727659597,0.034243557316417,0.0238091267454595,0.0453280184555525,0.0419150999470119,0.1768456260563543,0.2075141264055968,0.0290958705315073,0.0305559813775481,0.0314978101433021,0.0369952831632478,0.0204686875811977,0.0194177388730062,0.1408020357855549,0.1344814680642225,0.0138663952092427,0.0161930241321192,0.0002999514301006,4.0657825663508366e-06,11.889562459335997,161.8752097835377,61,66.2791973264012,-26.720802673598804,-26.758024880222617,0.037222206623813,0.2441651684843465,-2.220446049250313e-16,1.0,1.0,1,406.0000060666363,20.149319440283044,166.1154666098883,0.9518947756669286,0.0,5344.6447507953335,-5.003656261566188e-19,0.0014064935702505,0.0703569400862938,2.842132608169454,0.9508396497693832
1596,1596,chelicuti,Halcyon,Alcedinidae,Coraciiformes,Woodlands,400926,3.6096,3.6445,2489.011,2736.264,0.0349,247.253,2578.125,3.6266666666666665,0.0426666666666666,234.375,10.0,0.0819503108212294,0.0594547999295017,0.0541271944266042,0.10812489812295,0.0517751471754133,0.0497583530939877,0.0572656247628551,0.070991677517828,0.0583495129806675,0.0923201795110506,0.0671032737109317,0.1956478666735553,0.1529721571122372,0.0547000508591505,0.050218380607269,0.0359537328523764,0.0298169309527433,0.0891619976203514,0.079513075897426,0.2399334205528829,0.1964464350954163,0.0633308951997259,0.0534943558606979,0.0191742742850633,0.0183144035281832,0.06891309003216,0.0657679187834019,0.2196017027750734,0.1705690041763997,0.0578930741337489,0.0530078301758687,0.0374386229044664,0.0350335191898785,0.0478129368495557,0.0456852411693792,0.1789595036429151,0.2168107134788932,0.0274832605390738,0.0307565138162665,0.0327919042100053,0.0350756547422055,0.0226788178164059,0.021330370193111,0.1411247768665209,0.1329847142362951,0.0129178878917485,0.0159821423014137,0.0002399489255144,2.2725893871558034e-06,11.666370482832145,152.44805103320036,61,63.76656612190715,-29.233433878092853,-29.232933867336904,-0.0005000107559496,0.2498110052430089,-2.220446049250313e-16,1.0,1.0,1,202.0012558535547,14.19485342360366,186.62074132477795,0.9981633650009852,0.0,5384.248210023867,-5.961818151328407e-19,0.0017616120759653,0.0041463851097921,2.170430427156958,0.9782612677599204
1597,1597,chelicuti,Halcyon,Alcedinidae,Coraciiformes,Woodlands,400926,3.6532,3.7338,2472.527,2703.297,0.0807,230.769,2625.0,3.6906666666666665,0.0853333333333333,234.375,20.0,0.1086260129165796,0.1304711087874885,0.096535724609166,0.1121743795826959,0.0608405330763702,0.0732253566682995,0.0759095807075386,0.1220909406851386,0.1423419751521301,0.1482508374146447,0.1332451676559556,0.2040891493966493,0.1504110040540863,0.057767833738189,0.0547828706831189,0.0425180530760179,0.0664210533657699,0.071674960115326,0.0674083575853549,0.2285267776910859,0.1740620058678545,0.0305953200332022,0.0380088839094996,0.0151997503084942,0.0084484297105798,0.0609046088055303,0.0581817266656817,0.2114506057238137,0.1583584681044032,0.0379338287538074,0.0275392001754786,0.0397878703839269,0.0390405968002127,0.0493699283162844,0.0477939953150467,0.1781272872942169,0.2126175478239924,0.0251377691318705,0.0292632051932536,0.033723228359111,0.0304758298917738,0.0251059123462062,0.0232722786710549,0.1424533213968186,0.1346740614265272,0.0112985528140033,0.0154730256569972,0.0002055184521908,1.511278175904927e-06,12.117613479567115,160.79078659450064,59,62.00585694305771,-30.99414305694229,-38.42657652794135,7.432433470999058,0.2360613058424137,0.6030216884847123,1.0,1.0,1,66.0104838478516,8.07267855618452,281.12197516645585,0.9968498631666683,0.0037860964890429,5930.214525717239,-5.523854542267837e-19,0.0010563263471621,0.028990299998674,3.030441969568474,0.7898043173754896
